n,m,proc_seed,g_seed
192,1024,-8061876629057063403,3946049385226632826
192,1024,8666215825100270733,-6236871231652932158
192,1024,-4610527132693414498,-4461943465651376718
192,1024,3471489182795034829,2578709670013379575
192,1024,-2659522671159674068,1292531049178181076
192,1024,767426359259017111,-4198807884743939903
192,1024,-5548487254165645098,-1827325884743049129
192,1024,-961034027717401248,7036308865313048782
192,1024,8130117026833307241,1593689005917344995
192,1024,8607215523441567456,8999892456011459200
192,1024,-3186833388056975723,815986417183888055
192,1024,-4688274475244525168,5992138562177206486
192,1024,-4702111787035643686,-2815140139703515855
192,1024,5686455383375690614,-7518010061230980920
192,1024,-7889164560868138139,8440615080926558533
192,1024,6780212427269849402,3033131726441664909
192,1024,-7837471978059803055,7796719876296805249
192,1024,-9040436363238283596,227061041852506626
192,1024,5389857439110644266,-9026146917210283264
192,1024,-6379260374974269574,-5942838915508101712
192,1024,3048277390858951260,2524134625264033873
192,1024,5095156425986412729,139950938995754926
192,1024,-3324398296493693352,1976054191345508542
192,1024,4106771913288012713,5504775972923402456
192,1024,3497413837834406751,8356276166880831003
192,1024,-3709153676118749505,-8613259388041055995
192,1024,-6310687491148408665,-8420096658726094329
192,1024,5686257412984183387,-3381795477453816829
192,1024,-9022919954083866011,-4226614693921217431
192,1024,-2976028929395578145,-3267972621223667464
192,1024,-262255250356157661,-2128934529683659535
192,1024,1477041329088074449,316069991414733431
192,1024,-6915149033389250814,3097662354300445340
192,1024,-4915510308051032050,2691439385244247969
192,1024,7755666759798643171,-5178027748690106516
192,1024,-5059377802604808177,-6737670858571564863
192,1024,8421671540769449474,-5979895137008794979
192,1024,-1618773136441010883,7228640066780987007
192,1024,6962245455349653319,3770032710335785478
192,1024,7065279522389621016,-5924340813322720902
192,1024,4361144558835651164,5340774581465086018
192,1024,-5971655619737811086,4030850522502179316
192,1024,-1351170820182440634,-88718043892059955
192,1024,5206936989617350988,2243691849327526055
192,1024,3350601232090268498,-8451065574146227602
192,1024,2526704425521077032,-7831068383299346141
192,1024,2369456651399052231,6721373903275120001
192,1024,7441894832273784994,5245453618943572404
192,1024,-1141319366318370111,8792383916384151180
192,1024,7542592590316946940,5080562242639391071
192,1024,-5312383149528002304,-9051485283399543579
192,1024,7550179348477730778,-786190744111715726
192,1024,-3772810767320536571,-6222943289671221479
192,1024,523207908882203874,-8622949644084999923
192,1024,-8835350773152955814,5476886405987772299
192,1024,6185790146177360691,-2970866104707800166
192,1024,-6034810765211066763,-2908711235838267502
192,1024,781024633590528536,-8257612770228585517
192,1024,-169538841724490174,7741731923924711260
192,1024,-5445077815879985357,88539023953099134
192,1024,-8777871284978873974,-5986408454319805904
192,1024,4561238524719674603,-1114803700593009295
192,1024,2755653435066455984,1216409732208220821
192,1024,6852448844987146,-7366943623391242911
192,1024,5635091034335903124,-8582317246775250737
192,1024,-9207789700841130794,-7107455140247544331
192,1024,4020793456354624283,-3100970755932018592
192,1024,-2258652279740186573,-6500207741124299754
192,1024,1049408915293582860,7867283642362987679
192,1024,311979994104982318,6586883840495198237
192,1024,8994371999850745630,73742957645226995
192,1024,-6081654966354658996,3887852595325503387
192,1024,3293632530362049285,-8844672620893544610
192,1024,4589060474169835694,760419464088371391
192,1024,8063403168570224815,-402563866178920676
192,1024,4934500197861117730,5322470911527118533
192,1024,-3621670589500767893,3459179885200353397
192,1024,6142309964096095459,-1878937603171985396
192,1024,-8386110092073451218,-7048053468923622083
192,1024,-1427818324050055275,4520329381364343092
192,1024,-8859207684981352003,7819116846796568231
192,1024,3513137975848363416,6165940106612639629
192,1024,1936796025639045664,-6587322716759185031
192,1024,518220653069452926,49646232942501041
192,1024,7120909714539107861,-3881740498651784792
192,1024,-7958770669747849130,-4578956397400477856
192,1024,2929065396293093886,6389171272882588099
192,1024,-8305787042955391476,-2312634177152346705
192,1024,-4247166695608294193,8949758155336995214
192,1024,4424357552097269667,-6114189965500045803
192,1024,1126075426662170964,2295188178363932200
192,1024,3985461439986107693,-7500852612695835947
192,1024,5264921275013849326,-4493383060822573137
192,1024,1459996835633023794,5285601649741206328
192,1024,-4390619701134576891,-7614779997070547459
192,1024,-6225115782560431821,-5680892410738687511
192,1024,-1094235369047891870,-1814514989305967755
192,1024,4637074443322822070,2729321101700514622
192,1024,-7964820345776178569,8291507126865424879
192,1024,-1899869737206855438,-4213423494456516313
192,1024,7906391133071828771,-626596015802395636
192,1024,-5778234771556538413,-3531278953460450604
192,1024,3381276724840912079,3987354894309712148
192,1024,2087783198374105746,-3948699049768021117
192,1024,-6037838242620856435,-2497733870632537162
192,1024,-1850102383508896993,7703472624492595618
192,1024,-925769877720280632,-9138286248390754693
192,1024,-2036640774506514187,5466554878352469759
192,1024,3964852070005237904,7082326301109896299
192,1024,7553703080104488658,3431313839095968740
192,1024,-7768802446359359229,-1948754069870065496
192,1024,5486849668785768337,6135448888746130908
192,1024,-361584969320308703,1537790240638376604
192,1024,-1845991550163257109,7579270731833454890
192,1024,-8661543426750747268,8409196304174884457
192,1024,785379719761695062,7612654357593722358
192,1024,-2223019145214881299,-7229280693867323109
192,1024,-7756515532185646227,-6193254054191120700
192,1024,6271530352434712126,2899505824759674471
192,1024,-8956973353534151437,1636931295945673398
192,1024,-6845120758797884662,-2295521125625515391
192,1024,-1244972209557973701,6273633608218956034
192,1024,-8713819662956422098,-9132674178214348426
192,1024,-2034640235143344872,-1972680632560428455
192,1024,-4696063969922956656,-2179060000857822407
192,1024,-5990090619183516021,-7602972281039423523
192,1024,865628729922887420,-2580732890841992906
192,1024,671551280477279130,-2439786239066556866
192,1024,2995486839596379282,5836871737280868623
192,1024,-7889963590783812476,-5517248375145721447
192,1024,8788096760233183299,7418365043243483091
192,1024,6540639416292901986,-1550298500351691714
192,1024,-8395008206280626056,4989186269571852559
192,1024,236848487585836234,1356953921815629709
192,1024,-2393406090167850630,2583351726857860093
192,1024,-3455306678665971080,8148649854631505728
192,1024,580427838044936282,-6242925805449801941
192,1024,3029997814600916717,4704415963028308745
192,1024,-4242945095079935444,-1040387775944908823
192,1024,5541281280689212966,-4542357034563664425
192,1024,-3655413881771784642,4700464322270166599
192,1024,-2135465080272914393,-3787281052285749684
192,1024,-4408640495764630519,-5504966301875035224
192,1024,-6825204931474522349,-6011929179528291931
192,1024,-7488299659937303898,1499643015763808163
192,1024,-5434201897082605778,-1158550016570750463
192,1024,1552114963153033937,-2599059071565785395
192,1024,9059896342371162883,8835715470256569640
192,1024,-6326644818483022962,-511450322131172655
192,1024,-7427026483878552733,-6816326609259655396
192,1024,-8419562202685842832,-3798897432061883873
192,1024,-3437547557769748838,-2204603609096015152
192,1024,-3342562849496054899,4108423703282656761
192,1024,481983961593305757,-8295159595216512649
192,1024,1348641378986050449,2636935715134661080
192,1024,8843582808252879111,-1063558756061223559
192,1024,7848042341909374006,990360214917341687
192,1024,-6740786690763482133,-3748762662030789170
192,1024,9084975897750321264,3373130952121018619
192,1024,4549871631797026834,8956920193624535890
192,1024,2647124236417782628,-8257641734038847952
192,1024,-3553059230584987340,-8649972753715026907
192,1024,8849916339455240445,-4733916509720685672
192,1024,139127169962578192,8338690485078780359
192,1024,-6486705337705346907,-7338951173586474785
192,1024,7504251002848476995,5054102349198370621
192,1024,4912826594617325517,3839505378100497046
192,1024,5750367756748041960,-2899565117285424660
192,1024,3959737789654160511,709346789379718303
192,1024,-4395903935725965343,7997466238308843517
192,1024,1809219781338625720,8683377567075628681
192,1024,-1375314008240325216,7147744952866795417
192,1024,8203917130222117464,-647433123464385338
192,1024,8786233546815007000,-289010876104227612
192,1024,-5508868645741822399,-2276111140591421176
192,1024,-7813802375676624856,3205232961206447802
192,1024,-8483305550238191894,-1323552971760197592
192,1024,8999831181870787153,6098095404792615714
192,1024,5937359315877445367,-7328855525608176512
192,1024,472738684887785098,-1867794180825816080
192,1024,-3546212948869361581,-3073950086704768314
192,1024,1591357463216914261,-2383724201232075464
192,1024,-6217083289849806184,-6721048715705990222
192,1024,-8554681420694462085,6673463648070140983
192,1024,-1805218952209628565,5399556137024692498
192,1024,3129975171285412364,-8006964926470578844
192,1024,6388911273644149504,3254039349054267464
192,1024,-4263499881451646895,3705143357963578157
192,1024,-2057571521279847892,-6352206467483565302
192,1024,-7074151947305736867,3357004803424776397
192,1024,-6554215826994475868,-9220302727891539019
192,1024,5793248594791041584,3164136155024096712
192,1024,6601795185743882400,-5116247564632520973
192,1024,5278665511128696559,-3596520839631936571
192,1024,9181436968097737472,-900799205925007734
192,1024,4418360234474142483,7792472258056551867
192,1024,-4174957535889300970,-2773262280607089406
192,1024,-7537759540724050509,5827560322580179087
192,1024,-7318468807340533215,7051906548773766669
192,1024,-7398023129672363612,-3500182720160167867
192,1024,4122950388251894714,-1050356510390004917
192,1024,-9168105407718569895,118607257129628703
192,1024,636157749228536661,-1169128243272506062
192,1024,4447896081974493360,1390452832071287200
192,1024,-5920635265564778063,7554252541800415860
192,1024,6758834307165471677,3173375874554567920
192,1024,3111995675281233759,-6420998071624272752
192,1024,7472376905354339715,-3301611676469138562
192,1024,-7271159092089176158,5825742836295031702
192,1024,-5511885944899258608,-4805231330891852517
192,1024,-4471314721042111587,-3114697991158719713
192,1024,677283576239616929,8155190307272789208
192,1024,2279219489461058226,-1221054218253394318
192,1024,-258727056686341010,-730696301612408589
192,1024,2901347456366297491,-6566437253626918231
192,1024,-4288246665569896934,-4101189973718137185
192,1024,2314178615343878351,2060304515735622566
192,1024,-7364703173293468069,7142922160396990235
192,1024,-4158547978467069670,3438651561133622514
192,1024,-4679028761838121330,-6382454092469151627
192,1024,-6821577585005598935,-1220106957149130124
192,1024,8224740846379685953,5803196599888817799
192,1024,-4062133737584240177,-3792786723202635572
192,1024,-3582412152519574727,4957415698768389213
192,1024,-5268384394161712594,-861275343852936047
192,1024,1826351466003075200,-6493363958320385546
192,1024,-2981086517933533095,-5670797178430416614
192,1024,4776171491665462066,-3556755375905370913
192,1024,-361427783669964222,-6924372808450116814
192,1024,3658888618658674344,-1078757852551638006
192,1024,1163484062058206477,8399223974274160519
192,1024,-7081013548913205323,1424597477251784084
192,1024,-1433965991128195361,-8716115263284609817
192,1024,5050518937500231453,6135569459509389488
192,1024,-5160172782800524691,-5216273123498371197
192,1024,-5081887184987319969,-2200253770659539808
192,1024,-2931689177278244792,8351752505958492682
192,1024,-8796795174717471647,8266730088221112687
192,1024,-2821923254427449565,-8969820766685537172
192,1024,-8466632538097306716,3422973534299785282
192,1024,-7319489098414034666,-1230941602733126489
192,1024,-4631014289020798761,-9077401444723992649
192,1024,-8305341866189676000,-6879335929962199301
192,1024,-7778664713315237513,2816132367744681574
192,1024,-1857084781834094042,1485281970553805307
192,1024,-4758134770935189757,1139788114569660347
192,1024,-3157684348514391717,8162898749104754750
192,1024,6333239111413053953,-4018585990558273591
192,1024,-1749434083661480780,-5196560726544937058
192,1024,511596690435875171,5078749915115562081
192,1024,-1959584292282308971,-7017410644377388528
192,1024,906160834294308927,-6153995302575766487
192,1024,-5992485215839168727,419926244578785732
192,1024,7327634436089692927,2741655073361763289
192,1024,847753745713675030,-6240229068965380210
192,1024,716341314154332791,-2677414645924979829
192,1024,556101881233972742,-5625146061098315913
192,1024,-6897731202058953121,-1591271512257782889
192,1024,815326505129975895,3156979072418758464
192,1024,1490917532318645661,-2684721948385051231
192,1024,-3539414410613635355,3122721739786484257
192,1024,-6784506573223718149,2001662019349095646
192,1024,-5233924972456704027,-3098033585475501586
192,1024,-3035140375607829434,6085892199538543914
192,1024,-3830592331468584409,2842506096737490659
192,1024,6145167375428311806,-4240316547897917803
192,1024,-6545945952306627805,-802203142022518557
192,1024,2636691391567278172,-5974367514166559200
192,1024,7061636329909127321,4041750044941784590
192,1024,-1689151610191494191,2305060646025240215
192,1024,-701203041112271051,-3790583695530613278
192,1024,6119986680792665877,3215823789437949797
192,1024,4855236839823469681,-2517802610361386012
192,1024,2856705919506870301,1275332965156523082
192,1024,2246669689175135682,-8305753752215247358
192,1024,6862130445049616241,-101158239263800100
192,1024,5107062899693361660,-5656697267855016837
192,1024,3764138453438389774,6825472244577378344
192,1024,7666158288964578667,4781528211060092531
192,1024,-1201387205710276912,-8204862918356142439
192,1024,-2605709184593467111,-5960989056925900136
192,1024,5831671576583474154,-8493838438726591917
192,1024,-6560151458206128028,-4898518725283368280
192,1024,3191937039208307683,-2618117671228598365
192,1024,240608456911990409,6989520195233806516
192,1024,7275708647723291444,-1469318239059042124
192,1024,3881687898011591614,-7776005885294690379
192,1024,1527039840613737388,-3445908603223420430
192,1024,7328997629783838271,774944545682670668
192,1024,-6000515731614204957,2597128456322563164
192,1024,-5021122206840484872,6182170759375689541
192,1024,4482301848603598020,-2746925963537423875
192,1024,-5648981501844383647,328637328324991049
192,1024,1317625958963033296,-8555525551736394840
192,1024,-6458551173832109019,-1701467726799775429
192,1024,-1575037752200039804,7225323973407681770
192,1024,8141464995014119615,6827718103484583115
192,1024,4908257588110670700,-1497141655795009505
192,1024,6014098176897476854,-956586753912998360
192,1024,-4527046373758972078,2688290074245803414
192,1024,7612060345577635198,545768043741758053
192,1024,3606483559724403326,5947293675345254067
192,1024,7512370923233068761,-5552699495886451371
192,1024,-5920432296648086052,2798034928333926968
192,1024,-4811828407789468746,-2481535376501689694
192,1024,8491517639306227683,-7911974153821891842
192,1024,241989336701456959,-3181554372497297814
192,1024,-4650134449365402055,-4439671161282474440
192,1024,-646614770538262949,-6389187959306324340
192,1024,2654268316526820679,-465668504476345986
192,1024,-3467845406728520844,5666708764493959272
192,1024,4112469163215143860,7859344108678770954
192,1024,1751827022275721794,3556615243818824910
192,1024,2518022131168662698,7132478849783935188
192,1024,992801337444425466,8554582818487265239
192,1024,5688536670276376541,648900502427100723
192,1024,5846117676498429165,-6032849631422797352
192,1024,7898607633855700333,-4363006380767221459
192,1024,1233613440017988951,-2997231069882218316
192,1024,2251245585611929250,-3874254082214546491
192,1024,-2572885479625765245,8297910462778023389
192,1024,-6590810358935901260,-6343331448536153469
192,1024,-4569735237801062343,6645575171022830529
192,1024,-8974927920736815569,-4252870643414894865
192,1024,-5055968549815549194,-1332808815948513142
192,1024,2184584187696993002,-3517371322336222948
192,1024,994542421501158799,-471834969780667997
192,1024,3901996984305544150,-4902309850900163533
192,1024,-8162225738455188236,3525963303122516742
192,1024,-1745292483311395320,8553559009215867617
192,1024,3364897133480192527,-8871978329178075755
192,1024,1787564587974664527,4309352578024642721
192,1024,7885318222130226413,-7335422783677872005
192,1024,-2182823266621303910,-6187188707213286883
192,1024,8980514840766993444,-1864510920385649040
192,1024,-5071022054025377273,-3569146609626849562
192,1024,-6570692380874852969,-7192723961000022933
192,1024,652338292368063322,-9061033054116380092
192,1024,-8819353777113606427,1137943916474882789
192,1024,4699281543022302640,3476079625533413509
192,1024,2183355228835866289,-8345679817085989915
192,1024,5937626718433095027,-8289388654051789386
192,1024,6529910063611377179,-7734023347326733525
192,1024,1595633902836799610,2651833539991932656
192,1024,-1903292657435015641,-8562977591141839006
192,1024,321809744401941490,-568665625888150536
192,1024,4151770987205868219,-101605601064889054
192,1024,-4285909586939145927,-8494844434145940119
192,1024,8628496317679848522,5574071959688063087
192,1024,2981584167249532031,-6748386628904919768
192,1024,-4206230289245593845,1649918503589955040
192,1024,-6832673565646303718,3988411684765973241
192,1024,-8930596255755911982,4505184004437835279
192,1024,-8396101671016971771,-9044172208432302176
192,1024,-7488869705435524731,-3294960800377338175
192,1024,4539661678938755131,-809709696270452053
192,1024,402671847285620267,7492886458751623220
192,1024,-4930472749581501705,7840837209923690891
192,1024,-8033529241091245135,4304078839011156996
192,1024,-8267858572584974152,-1827275378009512797
192,1024,7217795904370209300,3137653579641179959
192,1024,-568969091162304416,-1474650965171777249
192,1024,19335992516583603,-4544617718862367600
192,1024,-1912933905283918287,5963783236979597387
192,1024,-3665392196495391764,-5132260934878390822
192,1024,7484023764751368179,-99820212287642694
192,1024,6857874822025472828,-6001715224831392922
192,1024,-1349918129547509276,-1143277706296180565
192,1024,4592254888828985921,5480976871742473755
192,1024,-4099304550401071461,-4547445442576558805
192,1024,5085321971411361290,-802854717290706986
192,1024,5365756508310332750,7170322945907883746
192,1024,1507704935513176100,-2232603769184802545
192,1024,2535763741271816326,4516982558707494433
192,1024,-7855309991481337353,-656370417876188654
192,1024,2478416813355892003,6077115525079982732
192,1024,730273202783015072,6071157001036137112
192,1024,813225522375091538,6150278310355771308
192,1024,-2566841513196312207,7517726061977049390
192,1024,1652546851694542746,-1570274112062069336
192,1024,9143148775230608108,-1336535111593746691
192,1024,929481764087594622,405482457820551224
192,1024,-4292645570028220361,-7976173211314270258
192,1024,-6893991433975189151,-8624709937524696259
192,1024,-4891125939720197078,8298430617586106815
192,1024,935484632336133035,-5526757043355300171
192,1024,7854361503455268737,-6915836085138607723
192,1024,298357272776580517,157165735283706764
192,1024,477111406512536265,-1069119537585183344
192,1024,-4928250061054640372,-5656277116626421387
192,1024,115116447586551689,1482035628878387330
192,1024,-4305528849410086231,-1984080625646719656
192,1024,5191077141860635447,553004163413896428
192,1024,8529465834890761298,8383145998660572439
192,1024,4117940815556221506,4431099605955563970
192,1024,-9050858036957441908,7699583690361829692
192,1024,-207681253891261699,-2474102213268539325
192,1024,-8487943577504247496,-5952527042265428879
192,1024,-5529373995914930170,-6583111388236252437
192,1024,-3896615068872751175,8506224045805493147
192,1024,108716825643082485,3723300154845850668
192,1024,-7867933759054071726,5465604325766096257
192,1024,-5875265205379441740,-3202094058012014307
192,1024,2270023203947835923,6760877713173508636
192,1024,2096715770592367133,-2693903313329431881
192,1024,-8795956436391896604,8236254973145985315
192,1024,7932750281644289593,7008974203850844280
192,1024,1516268624127059445,6360094974477858957
192,1024,5611939038645978995,418730763922676476
192,1024,1913348520018448218,-8654806817653456659
192,1024,6125781859219936758,-4389576925942880618
192,1024,-4442890799194410921,-4345439612393296507
192,1024,7849159285033080726,-7019517588204878556
192,1024,7664860972672963329,-5830991000719372670
192,1024,-8226696839379368248,1162408972889121002
192,1024,-8947394333188492957,6233009277653966494
192,1024,-8305803260177919458,7442386612150450803
192,1024,-7715593515061592756,6903348467258376435
192,1024,2682833307584748100,-2326337193292255120
192,1024,8475870385120117052,1826548533160782449
192,1024,-2937088270086897955,4749491207459715185
192,1024,3498220199534360405,2538015025679602875
192,1024,-2475788505812737742,2196804228492437701
192,1024,-2250213122655433524,8140747650394259141
192,1024,1989630333712766998,3352867313040757238
192,1024,-2225406585121164672,2284464053665769783
192,1024,6993847825029266364,9119021014002265223
192,1024,-3555387380808844137,-4073585843313525666
192,1024,-190097943261247643,7631493362497744771
192,1024,1914047841578644198,2829550500142898280
192,1024,2689919890934437721,-6138398122952254094
192,1024,-1299874595432563402,-3149541069440002825
192,1024,2558626260433523964,4687491724820068801
192,1024,21193568155494744,-7094418527704743018
192,1024,7875166881879512614,96296832009514715
192,1024,-8223368598404085056,4170100632473993448
192,1024,-6215374844043302115,2512939433427166018
192,1024,7794506005790081802,3742150395863480063
192,1024,7088698837392372575,5537902204954795252
192,1024,6502872074548128952,-6638535855070380379
192,1024,-8208552310558667959,1785916727514267634
192,1024,699992004820310601,-5473434916590180411
192,1024,5260074293113164477,4405760991994072565
192,1024,-572612761346136610,-3437136222130001207
192,1024,396909011204075095,6868507413314845409
192,1024,-4915751935182122571,7007692253859527236
192,1024,3699509351680712218,-1023541829860491943
192,1024,-3110029580303565220,-7481957776634643101
192,1024,-7014420232506609877,7306190934045830701
192,1024,-5195159811581122097,-7530288236631356203
192,1024,-7419645266978377583,78685918578821534
192,1024,-6524634942520274402,-3398475988923426315
192,1024,-1048233408356036785,-1811098708449476909
192,1024,8518420617497057198,-6375226633122915840
192,1024,1651725245539515470,3359088931534220262
192,1024,3039412583851466556,-4985125078530599911
192,1024,-8163620200726167773,6926691785698384859
192,1024,8086981205184427473,6542653079674529246
192,1024,6846351225110102502,-5127443088250274523
192,1024,4887710059950493820,-152623523178342676
192,1024,-2768410156665054103,-4731899402944664805
192,1024,-2093088464100853571,-5020585535918864855
192,1024,7964099945463840084,-1631189912950385288
192,1024,6091153026834158914,5465262251111069823
192,1024,-4801371887061663542,-6160551175309377248
192,1024,5488542915651034421,4733820059568451407
192,1024,-2388030988717182562,548845359330035879
192,1024,-2501964519797763238,6787942761554113993
192,1024,207295795406839731,2094542730798952701
192,1024,-6874277923695936349,-7486554771426983091
192,1024,4184402827832854845,-6209543491008339527
192,1024,-6415090663895399908,2769096114460038942
192,1024,-4540056483971298508,-6264131934516808084
192,1024,2675836846811886978,4960939453286163144
192,1024,-3509671509312744444,8221838963633492664
192,1024,7126861994248854937,-1393218841626723689
192,1024,3403718740450407546,1322795369890719490
192,1024,3414629477428644449,464147594746193968
192,1024,638377329319859596,6714176569628203447
192,1024,-8072683171309842406,-2684826090765708578
192,1024,6417768870059591132,-6166918164658433776
192,1024,1168323258735040984,-993305750981589464
192,1024,-5620077926419572808,3157178881275606043
192,1024,-6724684141456024766,7809275087394264630
192,1024,-6624970126469108789,-953688528424610297
192,1024,-7832546889674049298,-155281316824677160
192,1024,5336029308877781723,5634681960156672970
192,1024,6852293722275247996,-8005335240800794163
192,1024,216749985263361695,4690323503187350217
192,1024,-5617639684872433428,-9022124992060087714
192,1024,-7855387450264172122,-6981689332115639204
192,1024,-8832310676634483212,-43921292336055139
192,1024,-2529384557256904775,-4071334271599981274
192,1024,5226867872505931315,-7457834209424667952
192,1024,2023505113797893285,5221089180895861041
192,1024,-7617072340465157323,-8082301967070361625
192,1024,2877463808586126100,1914304632150627049
192,1024,-2906743845129325200,-3966714663520348364
192,1024,7922729560150150279,4405693568513623088
192,1024,961042313712832524,9212488118746940281
192,1024,-6723561096097493919,9149882754212674526
192,1024,206120634789166758,-3393789080636866663
192,1024,1938830474491365879,8544750706022939995
192,1024,-351962729752302163,-7345711585282021098
192,1024,6476149697275833741,-6770958108738902360
192,1024,7534902002797729306,-4219442407285046549
192,1024,-3448278646550329978,914917654091592383
192,1024,5856164998028321718,740214742263143271
192,1024,-3790530018462832209,-3015326677264884862
192,1024,-3859366032171175124,-2710441877360765084
192,1024,-1264706781131214603,-6054761153709397472
192,1024,2083937098282161696,-6613761261499314369
192,1024,1402534423173312398,-5635542907750460116
192,1024,-3271273273461001992,-2803014988153345830
192,1024,-7478286282783059375,-6017936759350167286
192,1024,-4655739112982803724,-2599259668228037053
192,1024,-7922483094626889804,8075716121659270715
192,1024,131497027362384551,-2415949127385819460
192,1024,-52116538877108765,5860060237151427015
192,1024,-912469904836631826,6341638536325246854
192,1024,1635516122866904617,-8557680467992127498
192,1024,5932628135589269089,-1651750108169691251
192,1024,6480767903329722987,-6815942563133663625
192,1024,-5621981879622606503,-4668725153157511697
192,1024,1242180306789969439,9140093979466716713
192,1024,5685370800837263890,3824604750419485002
192,1024,-176767227824275058,7808958555781427427
192,1024,1401043302931038648,7505630390122470483
192,1024,176005587238946499,4665924660864492318
192,1024,-6948130311141687250,1858919054554978718
192,1024,-3136980224632699100,2546695722293333039
192,1024,-1339103347396603136,-8151838098497176741
192,1024,-5409882760471276538,-7244977078737705326
192,1024,-7027062533451625894,3629478620122770835
192,1024,4327598050240813442,-3253816407409118219
192,1024,7147175442644856802,384612704842851614
192,1024,-8226789664513066860,6070253190997884602
192,1024,-7243725266615947967,-3935764041170404562
192,1024,-2074141452701905799,4019243750407324724
192,1024,-1896996033791928457,4896554151891529447
192,1024,1726040204786485620,447834726950865576
192,1024,1668024624597823490,-8673199837051450836
192,1024,-2034016674436316407,-2710373969614634151
192,1024,-4182156515659018319,-5718070236884723991
192,1024,5086146231841967703,-4234786125260870359
