n,m,proc_seed,g_seed
63,195,-6486705337705346907,-7338951173586474785
63,195,7504251002848476995,5054102349198370621
63,195,4912826594617325517,3839505378100497046
63,195,5750367756748041960,-2899565117285424660
63,195,3959737789654160511,709346789379718303
63,195,-4395903935725965343,7997466238308843517
63,195,1809219781338625720,8683377567075628681
63,195,8203917130222117464,-647433123464385338
63,195,8786233546815007000,-289010876104227612
63,195,-5508868645741822399,-2276111140591421176
63,195,-7813802375676624856,3205232961206447802
63,195,-8483305550238191894,-1323552971760197592
63,195,5937359315877445367,-7328855525608176512
63,195,472738684887785098,-1867794180825816080
63,195,-3546212948869361581,-3073950086704768314
63,195,1591357463216914261,-2383724201232075464
63,195,-6217083289849806184,-6721048715705990222
63,195,-8554681420694462085,6673463648070140983
63,195,-1805218952209628565,5399556137024692498
63,195,3129975171285412364,-8006964926470578844
63,195,6388911273644149504,3254039349054267464
63,195,-4263499881451646895,3705143357963578157
63,195,-2057571521279847892,-6352206467483565302
63,195,-7074151947305736867,3357004803424776397
63,195,-6554215826994475868,-9220302727891539019
63,195,5793248594791041584,3164136155024096712
63,195,6601795185743882400,-5116247564632520973
63,195,5278665511128696559,-3596520839631936571
63,195,9181436968097737472,-900799205925007734
63,195,4418360234474142483,7792472258056551867
63,195,-4174957535889300970,-2773262280607089406
63,195,-7537759540724050509,5827560322580179087
63,195,-7318468807340533215,7051906548773766669
63,195,-7398023129672363612,-3500182720160167867
63,195,4122950388251894714,-1050356510390004917
63,195,-9168105407718569895,118607257129628703
63,195,636157749228536661,-1169128243272506062
63,195,6758834307165471677,3173375874554567920
63,195,3111995675281233759,-6420998071624272752
63,195,7472376905354339715,-3301611676469138562
63,195,-7271159092089176158,5825742836295031702
63,195,-5511885944899258608,-4805231330891852517
63,195,-4471314721042111587,-3114697991158719713
63,195,677283576239616929,8155190307272789208
63,195,2279219489461058226,-1221054218253394318
63,195,-258727056686341010,-730696301612408589
63,195,2901347456366297491,-6566437253626918231
63,195,-4288246665569896934,-4101189973718137185
63,195,2314178615343878351,2060304515735622566
63,195,-7364703173293468069,7142922160396990235
63,195,-4158547978467069670,3438651561133622514
63,195,-4679028761838121330,-6382454092469151627
63,195,-6821577585005598935,-1220106957149130124
63,195,8224740846379685953,5803196599888817799
63,195,-4062133737584240177,-3792786723202635572
63,195,-3582412152519574727,4957415698768389213
63,195,1826351466003075200,-6493363958320385546
63,195,-2981086517933533095,-5670797178430416614
63,195,4776171491665462066,-3556755375905370913
63,195,-361427783669964222,-6924372808450116814
63,195,3658888618658674344,-1078757852551638006
63,195,1163484062058206477,8399223974274160519
63,195,-7081013548913205323,1424597477251784084
63,195,-1433965991128195361,-8716115263284609817
63,195,5050518937500231453,6135569459509389488
63,195,-5160172782800524691,-5216273123498371197
63,195,-2931689177278244792,8351752505958492682
63,195,-8796795174717471647,8266730088221112687
63,195,-2821923254427449565,-8969820766685537172
63,195,-8466632538097306716,3422973534299785282
63,195,-7319489098414034666,-1230941602733126489
63,195,-4631014289020798761,-9077401444723992649
63,195,-8305341866189676000,-6879335929962199301
63,195,-7778664713315237513,2816132367744681574
63,195,-1857084781834094042,1485281970553805307
63,195,-3157684348514391717,8162898749104754750
63,195,6333239111413053953,-4018585990558273591
63,195,-1749434083661480780,-5196560726544937058
63,195,511596690435875171,5078749915115562081
63,195,-1959584292282308971,-7017410644377388528
63,195,906160834294308927,-6153995302575766487
63,195,-5992485215839168727,419926244578785732
63,195,7327634436089692927,2741655073361763289
63,195,847753745713675030,-6240229068965380210
63,195,716341314154332791,-2677414645924979829
63,195,556101881233972742,-5625146061098315913
63,195,-6897731202058953121,-1591271512257782889
63,195,815326505129975895,3156979072418758464
63,195,1490917532318645661,-2684721948385051231
63,195,-3539414410613635355,3122721739786484257
63,195,-6784506573223718149,2001662019349095646
63,195,-5233924972456704027,-3098033585475501586
63,195,-3035140375607829434,6085892199538543914
63,195,-3830592331468584409,2842506096737490659
63,195,6145167375428311806,-4240316547897917803
63,195,-6545945952306627805,-802203142022518557
63,195,2636691391567278172,-5974367514166559200
63,195,7061636329909127321,4041750044941784590
63,195,-1689151610191494191,2305060646025240215
63,195,-701203041112271051,-3790583695530613278
63,195,6119986680792665877,3215823789437949797
63,195,4855236839823469681,-2517802610361386012
63,195,2246669689175135682,-8305753752215247358
63,195,6862130445049616241,-101158239263800100
63,195,5107062899693361660,-5656697267855016837
63,195,3764138453438389774,6825472244577378344
63,195,7666158288964578667,4781528211060092531
63,195,-1201387205710276912,-8204862918356142439
63,195,-2605709184593467111,-5960989056925900136
63,195,5831671576583474154,-8493838438726591917
63,195,-6560151458206128028,-4898518725283368280
63,195,3191937039208307683,-2618117671228598365
63,195,240608456911990409,6989520195233806516
63,195,7275708647723291444,-1469318239059042124
63,195,3881687898011591614,-7776005885294690379
63,195,1527039840613737388,-3445908603223420430
63,195,7328997629783838271,774944545682670668
63,195,-6000515731614204957,2597128456322563164
63,195,-5021122206840484872,6182170759375689541
63,195,4482301848603598020,-2746925963537423875
63,195,-5648981501844383647,328637328324991049
63,195,1317625958963033296,-8555525551736394840
63,195,-6458551173832109019,-1701467726799775429
63,195,8141464995014119615,6827718103484583115
63,195,4908257588110670700,-1497141655795009505
63,195,6014098176897476854,-956586753912998360
63,195,-4527046373758972078,2688290074245803414
63,195,7612060345577635198,545768043741758053
63,195,3606483559724403326,5947293675345254067
63,195,7512370923233068761,-5552699495886451371
63,195,-5920432296648086052,2798034928333926968
63,195,-4811828407789468746,-2481535376501689694
63,195,8491517639306227683,-7911974153821891842
63,195,241989336701456959,-3181554372497297814
63,195,-4650134449365402055,-4439671161282474440
63,195,-646614770538262949,-6389187959306324340
63,195,2654268316526820679,-465668504476345986
63,195,-3467845406728520844,5666708764493959272
63,195,4112469163215143860,7859344108678770954
63,195,1751827022275721794,3556615243818824910
63,195,2518022131168662698,7132478849783935188
63,195,992801337444425466,8554582818487265239
63,195,5688536670276376541,648900502427100723
63,195,5846117676498429165,-6032849631422797352
63,195,7898607633855700333,-4363006380767221459
63,195,1233613440017988951,-2997231069882218316
63,195,2251245585611929250,-3874254082214546491
63,195,-2572885479625765245,8297910462778023389
63,195,-6590810358935901260,-6343331448536153469
63,195,-4569735237801062343,6645575171022830529
63,195,-8974927920736815569,-4252870643414894865
63,195,-5055968549815549194,-1332808815948513142
63,195,2184584187696993002,-3517371322336222948
63,195,994542421501158799,-471834969780667997
63,195,3901996984305544150,-4902309850900163533
63,195,-8162225738455188236,3525963303122516742
63,195,-1745292483311395320,8553559009215867617
63,195,3364897133480192527,-8871978329178075755
63,195,1787564587974664527,4309352578024642721
63,195,7885318222130226413,-7335422783677872005
63,195,-2182823266621303910,-6187188707213286883
63,195,8980514840766993444,-1864510920385649040
63,195,-5071022054025377273,-3569146609626849562
63,195,-6570692380874852969,-7192723961000022933
63,195,652338292368063322,-9061033054116380092
63,195,-8819353777113606427,1137943916474882789
63,195,4699281543022302640,3476079625533413509
63,195,2183355228835866289,-8345679817085989915
63,195,5937626718433095027,-8289388654051789386
63,195,6529910063611377179,-7734023347326733525
63,195,1595633902836799610,2651833539991932656
63,195,-1903292657435015641,-8562977591141839006
63,195,321809744401941490,-568665625888150536
63,195,4151770987205868219,-101605601064889054
63,195,-4285909586939145927,-8494844434145940119
63,195,8628496317679848522,5574071959688063087
63,195,2981584167249532031,-6748386628904919768
63,195,-4206230289245593845,1649918503589955040
63,195,-6832673565646303718,3988411684765973241
63,195,-8930596255755911982,4505184004437835279
63,195,-8396101671016971771,-9044172208432302176
63,195,-7488869705435524731,-3294960800377338175
63,195,4539661678938755131,-809709696270452053
63,195,402671847285620267,7492886458751623220
63,195,-4930472749581501705,7840837209923690891
63,195,-8033529241091245135,4304078839011156996
63,195,-8267858572584974152,-1827275378009512797
63,195,7217795904370209300,3137653579641179959
63,195,-568969091162304416,-1474650965171777249
63,195,19335992516583603,-4544617718862367600
63,195,-1912933905283918287,5963783236979597387
63,195,-3665392196495391764,-5132260934878390822
63,195,7484023764751368179,-99820212287642694
63,195,6857874822025472828,-6001715224831392922
63,195,-1349918129547509276,-1143277706296180565
63,195,4592254888828985921,5480976871742473755
63,195,-4099304550401071461,-4547445442576558805
63,195,5085321971411361290,-802854717290706986
63,195,1507704935513176100,-2232603769184802545
63,195,2535763741271816326,4516982558707494433
63,195,-7855309991481337353,-656370417876188654
63,195,2478416813355892003,6077115525079982732
63,195,730273202783015072,6071157001036137112
63,195,813225522375091538,6150278310355771308
63,195,-2566841513196312207,7517726061977049390
63,195,1652546851694542746,-1570274112062069336
63,195,9143148775230608108,-1336535111593746691
63,195,929481764087594622,405482457820551224
63,195,-4292645570028220361,-7976173211314270258
63,195,-6893991433975189151,-8624709937524696259
63,195,-4891125939720197078,8298430617586106815
63,195,935484632336133035,-5526757043355300171
63,195,7854361503455268737,-6915836085138607723
63,195,298357272776580517,157165735283706764
63,195,477111406512536265,-1069119537585183344
63,195,-4928250061054640372,-5656277116626421387
63,195,115116447586551689,1482035628878387330
63,195,-4305528849410086231,-1984080625646719656
63,195,5191077141860635447,553004163413896428
63,195,8529465834890761298,8383145998660572439
63,195,4117940815556221506,4431099605955563970
63,195,-9050858036957441908,7699583690361829692
63,195,-207681253891261699,-2474102213268539325
63,195,-8487943577504247496,-5952527042265428879
63,195,-5529373995914930170,-6583111388236252437
63,195,-3896615068872751175,8506224045805493147
63,195,108716825643082485,3723300154845850668
63,195,-7867933759054071726,5465604325766096257
63,195,-5875265205379441740,-3202094058012014307
63,195,2270023203947835923,6760877713173508636
63,195,2096715770592367133,-2693903313329431881
63,195,7932750281644289593,7008974203850844280
63,195,1516268624127059445,6360094974477858957
63,195,5611939038645978995,418730763922676476
63,195,1913348520018448218,-8654806817653456659
63,195,6125781859219936758,-4389576925942880618
63,195,-4442890799194410921,-4345439612393296507
63,195,7849159285033080726,-7019517588204878556
63,195,7664860972672963329,-5830991000719372670
63,195,-8226696839379368248,1162408972889121002
63,195,-8947394333188492957,6233009277653966494
63,195,-7715593515061592756,6903348467258376435
63,195,2682833307584748100,-2326337193292255120
63,195,8475870385120117052,1826548533160782449
63,195,-2937088270086897955,4749491207459715185
63,195,3498220199534360405,2538015025679602875
63,195,-2475788505812737742,2196804228492437701
63,195,-2250213122655433524,8140747650394259141
63,195,1989630333712766998,3352867313040757238
63,195,-2225406585121164672,2284464053665769783
63,195,6993847825029266364,9119021014002265223
63,195,-3555387380808844137,-4073585843313525666
63,195,-190097943261247643,7631493362497744771
63,195,1914047841578644198,2829550500142898280
63,195,2689919890934437721,-6138398122952254094
63,195,21193568155494744,-7094418527704743018
63,195,7875166881879512614,96296832009514715
63,195,-8223368598404085056,4170100632473993448
63,195,-6215374844043302115,2512939433427166018
63,195,7794506005790081802,3742150395863480063
63,195,7088698837392372575,5537902204954795252
63,195,6502872074548128952,-6638535855070380379
63,195,-8208552310558667959,1785916727514267634
63,195,699992004820310601,-5473434916590180411
63,195,5260074293113164477,4405760991994072565
63,195,-572612761346136610,-3437136222130001207
63,195,396909011204075095,6868507413314845409
63,195,-4915751935182122571,7007692253859527236
63,195,3699509351680712218,-1023541829860491943
63,195,-3110029580303565220,-7481957776634643101
63,195,-5195159811581122097,-7530288236631356203
63,195,-7419645266978377583,78685918578821534
63,195,-6524634942520274402,-3398475988923426315
63,195,-1048233408356036785,-1811098708449476909
63,195,8518420617497057198,-6375226633122915840
63,195,1651725245539515470,3359088931534220262
63,195,3039412583851466556,-4985125078530599911
63,195,8086981205184427473,6542653079674529246
63,195,6846351225110102502,-5127443088250274523
63,195,4887710059950493820,-152623523178342676
63,195,-2768410156665054103,-4731899402944664805
63,195,-2093088464100853571,-5020585535918864855
63,195,7964099945463840084,-1631189912950385288
63,195,6091153026834158914,5465262251111069823
63,195,-4801371887061663542,-6160551175309377248
63,195,5488542915651034421,4733820059568451407
63,195,-2388030988717182562,548845359330035879
63,195,-2501964519797763238,6787942761554113993
63,195,207295795406839731,2094542730798952701
63,195,-6874277923695936349,-7486554771426983091
63,195,4184402827832854845,-6209543491008339527
63,195,-6415090663895399908,2769096114460038942
63,195,-4540056483971298508,-6264131934516808084
63,195,-3509671509312744444,8221838963633492664
63,195,7126861994248854937,-1393218841626723689
63,195,3403718740450407546,1322795369890719490
63,195,3414629477428644449,464147594746193968
63,195,-8072683171309842406,-2684826090765708578
63,195,6417768870059591132,-6166918164658433776
63,195,1168323258735040984,-993305750981589464
63,195,-5620077926419572808,3157178881275606043
63,195,-6624970126469108789,-953688528424610297
63,195,-7832546889674049298,-155281316824677160
63,195,6852293722275247996,-8005335240800794163
63,195,216749985263361695,4690323503187350217
63,195,-5617639684872433428,-9022124992060087714
63,195,-7855387450264172122,-6981689332115639204
63,195,-8832310676634483212,-43921292336055139
63,195,-2529384557256904775,-4071334271599981274
63,195,5226867872505931315,-7457834209424667952
63,195,2023505113797893285,5221089180895861041
63,195,-7617072340465157323,-8082301967070361625
63,195,2877463808586126100,1914304632150627049
63,195,-2906743845129325200,-3966714663520348364
63,195,7922729560150150279,4405693568513623088
63,195,961042313712832524,9212488118746940281
63,195,-6723561096097493919,9149882754212674526
63,195,206120634789166758,-3393789080636866663
63,195,1938830474491365879,8544750706022939995
63,195,-351962729752302163,-7345711585282021098
63,195,6476149697275833741,-6770958108738902360
63,195,7534902002797729306,-4219442407285046549
63,195,-3448278646550329978,914917654091592383
63,195,5856164998028321718,740214742263143271
63,195,-3790530018462832209,-3015326677264884862
63,195,-3859366032171175124,-2710441877360765084
63,195,-1264706781131214603,-6054761153709397472
63,195,2083937098282161696,-6613761261499314369
63,195,1402534423173312398,-5635542907750460116
63,195,-3271273273461001992,-2803014988153345830
63,195,-7478286282783059375,-6017936759350167286
63,195,-4655739112982803724,-2599259668228037053
63,195,-7922483094626889804,8075716121659270715
63,195,131497027362384551,-2415949127385819460
63,195,-52116538877108765,5860060237151427015
63,195,-912469904836631826,6341638536325246854
63,195,1635516122866904617,-8557680467992127498
63,195,1242180306789969439,9140093979466716713
63,195,5685370800837263890,3824604750419485002
63,195,-176767227824275058,7808958555781427427
63,195,1401043302931038648,7505630390122470483
63,195,176005587238946499,4665924660864492318
63,195,-6948130311141687250,1858919054554978718
63,195,-1339103347396603136,-8151838098497176741
63,195,-5409882760471276538,-7244977078737705326
63,195,-7027062533451625894,3629478620122770835
63,195,4327598050240813442,-3253816407409118219
63,195,7147175442644856802,384612704842851614
63,195,-8226789664513066860,6070253190997884602
63,195,-7243725266615947967,-3935764041170404562
63,195,-2074141452701905799,4019243750407324724
63,195,-1896996033791928457,4896554151891529447
63,195,1726040204786485620,447834726950865576
63,195,1668024624597823490,-8673199837051450836
63,195,-2034016674436316407,-2710373969614634151
63,195,-4182156515659018319,-5718070236884723991
63,195,5086146231841967703,-4234786125260870359
63,195,6452327631233136345,-7760977834873976862
63,195,-7348410975478904572,7394136971709189008
63,195,7940738642748114545,7887691956969945959
63,195,-6194564522392069365,2646824708036888328
63,195,6747580601445980911,-326693180916618822
63,195,6568782187513969406,3140186313220881410
63,195,-6475639150557387818,-7352193316137684297
63,195,2047882893138625860,-3442240343063602057
63,195,-1379745358495938088,1636243376399148417
63,195,1111056827893763590,-5947997533007035285
63,195,-4056023271860605921,-3801067004576577407
63,195,-2074730861904778329,-5012538632815409318
63,195,-1007745598264431691,3887651833032217931
63,195,3917590843827221935,-4810555553643112723
63,195,1497629586773528813,-1976913176931835286
63,195,-6010953299562045636,2446334336066370997
63,195,-5908167524355795722,3860121185664223256
63,195,-761133625134488562,8489443356833649018
63,195,5516782410745796844,4863092794658931692
63,195,-5199495951624091016,5215956685991457616
63,195,674388030617005971,-4698234565438861147
63,195,-8088198334579378602,-3874354593356903412
63,195,8165185044310441937,3104309733823629793
63,195,-2591414004561546860,1779295959745897590
63,195,9095840859340972987,-4885078604342858433
63,195,-5080190719445494650,-1556930340402296710
63,195,-9068733035688105809,-5035196763153060831
63,195,7274939820025928731,9058961468411112421
63,195,-3315770730489971057,3356851675008452544
63,195,-7457219004588979533,7064301335355602129
63,195,5686967326226986863,-1724380443008729007
63,195,5692299880695797068,4964034976317271302
63,195,-6396565235897616766,1440033715169325563
63,195,8987019010816517002,2433496034786923697
63,195,-2945207724744162766,4004531228692700352
63,195,-1162031991916940560,6239034246591562805
63,195,-5376105741145547452,8748192399553929306
63,195,-6517339428428602131,-909748178439845010
63,195,-6010851605518770790,-5080201299462770108
63,195,3560867982083764001,3080102894053020704
63,195,-208018320301322940,-3834434193982062119
63,195,2792517310948069427,7335703615539363619
63,195,606735788368046713,838309630651842443
63,195,9146104405099507182,-7807867474553942594
63,195,-2146593030418063415,-783900249052230825
63,195,535639901486640290,-7088024193325852069
63,195,5481137576570635850,-906884228520760878
63,195,3637583255499419741,-3766073812903911848
63,195,-5729593946680882234,-5984941601905795981
63,195,6770749512910817683,1003902668856502527
63,195,-7290199520263767998,5430224881531180870
63,195,-6590706402034506680,-2343865080368403371
63,195,2731056253560691711,347551878996781387
63,195,4623176666266514930,1005696819531250311
63,195,-1176925314848089607,-2342992372305882005
63,195,-5614470566586575786,7697640243203865452
63,195,-4833015092841593216,-997989274017934504
63,195,-9083429321343006762,-1068021544641312258
63,195,-1559747626095950925,-7057173666269487249
63,195,2963095604362262518,6396777259097068930
63,195,116498617285209980,-1134445321643079418
63,195,-2778954736309602643,-8168945086290539594
63,195,6675567118011357518,-6693387080772068431
63,195,2574042390771499852,-6710946725341903332
63,195,8316567811045397194,-1776883059890375972
63,195,-8871464807121738054,-439066050918514069
63,195,-6447885691979142424,5346762470570851836
63,195,-312089275848322636,-9093887505145126836
63,195,1653256280786118047,-2412853604997543228
