n,m,proc_seed,g_seed
25,48,-8533032603924198200,-3534781257490303824
25,48,-2823626724912273603,-1939648491048824618
25,48,75767553700096802,315808114129625122
25,48,-8889615401294058879,-8174366989743281638
25,48,6595388807513315909,6031496242762670614
25,48,-6730421071836672698,-153561399179510945
25,48,-5293665890487585989,786190924549720696
25,48,-6093067641800530133,3788363392366522694
25,48,4779849953610321058,3853430497006622450
25,48,-2432977974268869632,-7794213051327971095
25,48,-7122049699458257170,2127596860469364328
25,48,7143780297183681538,6576862711557747412
25,48,-7299837811540144194,9135421283193435343
25,48,-1722945689903370424,-227729717077884481
25,48,-2249771674610618973,8152893876241014919
25,48,-4110252469713238413,7310900783010448882
25,48,-8955005911632439062,2471494238199379114
25,48,5347309225910684657,-4282583967132131311
25,48,1601045984060109981,6010584354299210838
25,48,3336832295676519434,8638309371365916665
25,48,-7376315251005821183,-7174225080458555150
25,48,-3368074017412168929,-6982284550160582114
25,48,7851002081581898146,4101320639568570458
25,48,1781414032179910270,-5219233379675099013
25,48,-2005731875415850252,-266459332636916484
25,48,8666215825100270733,-6236871231652932158
25,48,-2659522671159674068,1292531049178181076
25,48,767426359259017111,-4198807884743939903
25,48,8607215523441567456,8999892456011459200
25,48,-3186833388056975723,815986417183888055
25,48,-4688274475244525168,5992138562177206486
25,48,-4702111787035643686,-2815140139703515855
25,48,6780212427269849402,3033131726441664909
25,48,-7837471978059803055,7796719876296805249
25,48,-9040436363238283596,227061041852506626
25,48,5389857439110644266,-9026146917210283264
25,48,-6379260374974269574,-5942838915508101712
25,48,3048277390858951260,2524134625264033873
25,48,5095156425986412729,139950938995754926
25,48,-3324398296493693352,1976054191345508542
25,48,4106771913288012713,5504775972923402456
25,48,-3709153676118749505,-8613259388041055995
25,48,-6310687491148408665,-8420096658726094329
25,48,5686257412984183387,-3381795477453816829
25,48,-9022919954083866011,-4226614693921217431
25,48,-2976028929395578145,-3267972621223667464
25,48,-262255250356157661,-2128934529683659535
25,48,1477041329088074449,316069991414733431
25,48,-6915149033389250814,3097662354300445340
25,48,-4915510308051032050,2691439385244247969
25,48,7755666759798643171,-5178027748690106516
25,48,-5059377802604808177,-6737670858571564863
25,48,6962245455349653319,3770032710335785478
25,48,7065279522389621016,-5924340813322720902
25,48,-5971655619737811086,4030850522502179316
25,48,-1351170820182440634,-88718043892059955
25,48,3350601232090268498,-8451065574146227602
25,48,2369456651399052231,6721373903275120001
25,48,7441894832273784994,5245453618943572404
25,48,7542592590316946940,5080562242639391071
25,48,-5312383149528002304,-9051485283399543579
25,48,523207908882203874,-8622949644084999923
25,48,-8835350773152955814,5476886405987772299
25,48,-6034810765211066763,-2908711235838267502
25,48,781024633590528536,-8257612770228585517
25,48,-5445077815879985357,88539023953099134
25,48,-8777871284978873974,-5986408454319805904
25,48,2755653435066455984,1216409732208220821
25,48,6852448844987146,-7366943623391242911
25,48,5635091034335903124,-8582317246775250737
25,48,-2258652279740186573,-6500207741124299754
25,48,1049408915293582860,7867283642362987679
25,48,311979994104982318,6586883840495198237
25,48,8994371999850745630,73742957645226995
25,48,-6081654966354658996,3887852595325503387
25,48,3293632530362049285,-8844672620893544610
25,48,4589060474169835694,760419464088371391
25,48,4934500197861117730,5322470911527118533
25,48,-3621670589500767893,3459179885200353397
25,48,-6094400110944648210,-3316347571159143699
25,48,-1427818324050055275,4520329381364343092
25,48,-8859207684981352003,7819116846796568231
25,48,3513137975848363416,6165940106612639629
25,48,518220653069452926,49646232942501041
25,48,-7958770669747849130,-4578956397400477856
25,48,2929065396293093886,6389171272882588099
25,48,4424357552097269667,-6114189965500045803
25,48,1459996835633023794,5285601649741206328
25,48,-4390619701134576891,-7614779997070547459
25,48,-1094235369047891870,-1814514989305967755
25,48,-7964820345776178569,8291507126865424879
25,48,-1899869737206855438,-4213423494456516313
25,48,7906391133071828771,-626596015802395636
25,48,-5778234771556538413,-3531278953460450604
25,48,2087783198374105746,-3948699049768021117
25,48,-6037838242620856435,-2497733870632537162
25,48,-1850102383508896993,7703472624492595618
25,48,-925769877720280632,-9138286248390754693
25,48,-2036640774506514187,5466554878352469759
25,48,3964852070005237904,7082326301109896299
25,48,7553703080104488658,3431313839095968740
25,48,-7768802446359359229,-1948754069870065496
25,48,5486849668785768337,6135448888746130908
25,48,-1845991550163257109,7579270731833454890
25,48,-7756515532185646227,-6193254054191120700
25,48,6271530352434712126,2899505824759674471
25,48,-8956973353534151437,1636931295945673398
25,48,-6845120758797884662,-2295521125625515391
25,48,-2034640235143344872,-1972680632560428455
25,48,865628729922887420,-2580732890841992906
25,48,671551280477279130,-2439786239066556866
25,48,2995486839596379282,5836871737280868623
25,48,6540639416292901986,-1550298500351691714
25,48,-8395008206280626056,4989186269571852559
25,48,-2393406090167850630,2583351726857860093
25,48,580427838044936282,-6242925805449801941
25,48,3029997814600916717,4704415963028308745
25,48,-4242945095079935444,-1040387775944908823
25,48,5541281280689212966,-4542357034563664425
25,48,-2135465080272914393,-3787281052285749684
25,48,-4408640495764630519,-5504966301875035224
25,48,-6825204931474522349,-6011929179528291931
25,48,-7488299659937303898,1499643015763808163
25,48,-5434201897082605778,-1158550016570750463
25,48,-6326644818483022962,-511450322131172655
25,48,-8419562202685842832,-3798897432061883873
25,48,-3342562849496054899,4108423703282656761
25,48,1348641378986050449,2636935715134661080
25,48,8843582808252879111,-1063558756061223559
25,48,7848042341909374006,990360214917341687
25,48,9084975897750321264,3373130952121018619
25,48,2647124236417782628,-8257641734038847952
25,48,8849916339455240445,-4733916509720685672
25,48,139127169962578192,8338690485078780359
25,48,-6486705337705346907,-7338951173586474785
25,48,7504251002848476995,5054102349198370621
25,48,4912826594617325517,3839505378100497046
25,48,3959737789654160511,709346789379718303
25,48,-4395903935725965343,7997466238308843517
25,48,1809219781338625720,8683377567075628681
25,48,-1375314008240325216,7147744952866795417
25,48,8203917130222117464,-647433123464385338
25,48,8786233546815007000,-289010876104227612
25,48,-5508868645741822399,-2276111140591421176
25,48,-7813802375676624856,3205232961206447802
25,48,8999831181870787153,6098095404792615714
25,48,472738684887785098,-1867794180825816080
25,48,1591357463216914261,-2383724201232075464
25,48,-6217083289849806184,-6721048715705990222
25,48,-1805218952209628565,5399556137024692498
25,48,6388911273644149504,3254039349054267464
25,48,-6554215826994475868,-9220302727891539019
25,48,5793248594791041584,3164136155024096712
25,48,5278665511128696559,-3596520839631936571
25,48,9181436968097737472,-900799205925007734
25,48,-4174957535889300970,-2773262280607089406
25,48,-7537759540724050509,5827560322580179087
25,48,-7318468807340533215,7051906548773766669
25,48,4122950388251894714,-1050356510390004917
25,48,-9168105407718569895,118607257129628703
25,48,4447896081974493360,1390452832071287200
25,48,6758834307165471677,3173375874554567920
25,48,3111995675281233759,-6420998071624272752
25,48,7472376905354339715,-3301611676469138562
25,48,-7271159092089176158,5825742836295031702
25,48,-5511885944899258608,-4805231330891852517
25,48,677283576239616929,8155190307272789208
25,48,2279219489461058226,-1221054218253394318
25,48,-258727056686341010,-730696301612408589
25,48,-4288246665569896934,-4101189973718137185
25,48,2314178615343878351,2060304515735622566
25,48,-7364703173293468069,7142922160396990235
25,48,-6821577585005598935,-1220106957149130124
25,48,-4062133737584240177,-3792786723202635572
25,48,-3582412152519574727,4957415698768389213
25,48,-5268384394161712594,-861275343852936047
25,48,1826351466003075200,-6493363958320385546
25,48,-2981086517933533095,-5670797178430416614
25,48,4776171491665462066,-3556755375905370913
25,48,-361427783669964222,-6924372808450116814
25,48,-7081013548913205323,1424597477251784084
25,48,-1433965991128195361,-8716115263284609817
25,48,5050518937500231453,6135569459509389488
25,48,-5160172782800524691,-5216273123498371197
25,48,-8796795174717471647,8266730088221112687
25,48,-2821923254427449565,-8969820766685537172
25,48,-8466632538097306716,3422973534299785282
25,48,-7319489098414034666,-1230941602733126489
25,48,-4631014289020798761,-9077401444723992649
25,48,-8305341866189676000,-6879335929962199301
25,48,-1857084781834094042,1485281970553805307
25,48,-4758134770935189757,1139788114569660347
25,48,6333239111413053953,-4018585990558273591
25,48,-1749434083661480780,-5196560726544937058
25,48,-1959584292282308971,-7017410644377388528
25,48,-5992485215839168727,419926244578785732
25,48,7327634436089692927,2741655073361763289
25,48,847753745713675030,-6240229068965380210
25,48,716341314154332791,-2677414645924979829
25,48,556101881233972742,-5625146061098315913
25,48,-6897731202058953121,-1591271512257782889
25,48,815326505129975895,3156979072418758464
25,48,1490917532318645661,-2684721948385051231
25,48,-6784506573223718149,2001662019349095646
25,48,-3830592331468584409,2842506096737490659
25,48,6145167375428311806,-4240316547897917803
25,48,2636691391567278172,-5974367514166559200
25,48,7061636329909127321,4041750044941784590
25,48,-1689151610191494191,2305060646025240215
25,48,-701203041112271051,-3790583695530613278
25,48,6119986680792665877,3215823789437949797
25,48,4855236839823469681,-2517802610361386012
25,48,5107062899693361660,-5656697267855016837
25,48,3764138453438389774,6825472244577378344
25,48,7666158288964578667,4781528211060092531
25,48,-1201387205710276912,-8204862918356142439
25,48,-2605709184593467111,-5960989056925900136
25,48,5831671576583474154,-8493838438726591917
25,48,-6560151458206128028,-4898518725283368280
25,48,3191937039208307683,-2618117671228598365
25,48,7275708647723291444,-1469318239059042124
25,48,3881687898011591614,-7776005885294690379
25,48,1527039840613737388,-3445908603223420430
25,48,7328997629783838271,774944545682670668
25,48,-5021122206840484872,6182170759375689541
25,48,4482301848603598020,-2746925963537423875
25,48,-5648981501844383647,328637328324991049
25,48,1317625958963033296,-8555525551736394840
25,48,-6458551173832109019,-1701467726799775429
25,48,6014098176897476854,-956586753912998360
25,48,7612060345577635198,545768043741758053
25,48,3606483559724403326,5947293675345254067
25,48,7512370923233068761,-5552699495886451371
25,48,-5920432296648086052,2798034928333926968
25,48,-4811828407789468746,-2481535376501689694
25,48,8491517639306227683,-7911974153821891842
25,48,241989336701456959,-3181554372497297814
25,48,-3467845406728520844,5666708764493959272
25,48,4112469163215143860,7859344108678770954
25,48,1751827022275721794,3556615243818824910
25,48,992801337444425466,8554582818487265239
25,48,5688536670276376541,648900502427100723
25,48,1233613440017988951,-2997231069882218316
25,48,2251245585611929250,-3874254082214546491
25,48,-2572885479625765245,8297910462778023389
25,48,-6590810358935901260,-6343331448536153469
25,48,994542421501158799,-471834969780667997
25,48,3901996984305544150,-4902309850900163533
25,48,-8162225738455188236,3525963303122516742
25,48,-1745292483311395320,8553559009215867617
25,48,1787564587974664527,4309352578024642721
25,48,7885318222130226413,-7335422783677872005
25,48,-2182823266621303910,-6187188707213286883
25,48,8980514840766993444,-1864510920385649040
25,48,-5071022054025377273,-3569146609626849562
25,48,-6570692380874852969,-7192723961000022933
25,48,652338292368063322,-9061033054116380092
25,48,-8819353777113606427,1137943916474882789
25,48,4699281543022302640,3476079625533413509
25,48,2183355228835866289,-8345679817085989915
25,48,6529910063611377179,-7734023347326733525
25,48,1595633902836799610,2651833539991932656
25,48,321809744401941490,-568665625888150536
25,48,4151770987205868219,-101605601064889054
25,48,8628496317679848522,5574071959688063087
25,48,2981584167249532031,-6748386628904919768
25,48,-4206230289245593845,1649918503589955040
25,48,-6832673565646303718,3988411684765973241
25,48,-8930596255755911982,4505184004437835279
25,48,-8396101671016971771,-9044172208432302176
25,48,-7488869705435524731,-3294960800377338175
25,48,-4930472749581501705,7840837209923690891
25,48,-8033529241091245135,4304078839011156996
25,48,7217795904370209300,3137653579641179959
25,48,-568969091162304416,-1474650965171777249
25,48,19335992516583603,-4544617718862367600
25,48,-1912933905283918287,5963783236979597387
25,48,-1349918129547509276,-1143277706296180565
25,48,4592254888828985921,5480976871742473755
25,48,-4099304550401071461,-4547445442576558805
25,48,5365756508310332750,7170322945907883746
25,48,1507704935513176100,-2232603769184802545
25,48,2535763741271816326,4516982558707494433
25,48,-7855309991481337353,-656370417876188654
25,48,730273202783015072,6071157001036137112
25,48,-2566841513196312207,7517726061977049390
25,48,9143148775230608108,-1336535111593746691
25,48,929481764087594622,405482457820551224
25,48,-4292645570028220361,-7976173211314270258
25,48,-6893991433975189151,-8624709937524696259
25,48,-4891125939720197078,8298430617586106815
25,48,935484632336133035,-5526757043355300171
25,48,298357272776580517,157165735283706764
25,48,477111406512536265,-1069119537585183344
25,48,-4928250061054640372,-5656277116626421387
25,48,115116447586551689,1482035628878387330
25,48,-4305528849410086231,-1984080625646719656
25,48,8529465834890761298,8383145998660572439
25,48,-9050858036957441908,7699583690361829692
25,48,-8487943577504247496,-5952527042265428879
25,48,-5529373995914930170,-6583111388236252437
25,48,-3896615068872751175,8506224045805493147
25,48,108716825643082485,3723300154845850668
25,48,-5875265205379441740,-3202094058012014307
25,48,2270023203947835923,6760877713173508636
25,48,2096715770592367133,-2693903313329431881
25,48,-8795956436391896604,8236254973145985315
25,48,7932750281644289593,7008974203850844280
25,48,1516268624127059445,6360094974477858957
25,48,5611939038645978995,418730763922676476
25,48,6125781859219936758,-4389576925942880618
25,48,-4442890799194410921,-4345439612393296507
25,48,7849159285033080726,-7019517588204878556
25,48,7664860972672963329,-5830991000719372670
25,48,-8947394333188492957,6233009277653966494
25,48,-8305803260177919458,7442386612150450803
25,48,-2937088270086897955,4749491207459715185
25,48,3498220199534360405,2538015025679602875
25,48,-2475788505812737742,2196804228492437701
25,48,-2250213122655433524,8140747650394259141
25,48,1989630333712766998,3352867313040757238
25,48,-2225406585121164672,2284464053665769783
25,48,-3555387380808844137,-4073585843313525666
25,48,-190097943261247643,7631493362497744771
25,48,1914047841578644198,2829550500142898280
25,48,2689919890934437721,-6138398122952254094
25,48,-1299874595432563402,-3149541069440002825
25,48,2558626260433523964,4687491724820068801
25,48,7875166881879512614,96296832009514715
25,48,-8223368598404085056,4170100632473993448
25,48,-6215374844043302115,2512939433427166018
25,48,7794506005790081802,3742150395863480063
25,48,6502872074548128952,-6638535855070380379
25,48,-8208552310558667959,1785916727514267634
25,48,396909011204075095,6868507413314845409
25,48,3699509351680712218,-1023541829860491943
25,48,-7014420232506609877,7306190934045830701
25,48,-5195159811581122097,-7530288236631356203
25,48,-7419645266978377583,78685918578821534
25,48,-6524634942520274402,-3398475988923426315
25,48,-1048233408356036785,-1811098708449476909
25,48,6846351225110102502,-5127443088250274523
25,48,4887710059950493820,-152623523178342676
25,48,-2768410156665054103,-4731899402944664805
25,48,-2093088464100853571,-5020585535918864855
25,48,6091153026834158914,5465262251111069823
25,48,-4801371887061663542,-6160551175309377248
25,48,5488542915651034421,4733820059568451407
25,48,-2388030988717182562,548845359330035879
25,48,-6874277923695936349,-7486554771426983091
25,48,4184402827832854845,-6209543491008339527
25,48,-6415090663895399908,2769096114460038942
25,48,-4540056483971298508,-6264131934516808084
25,48,2675836846811886978,4960939453286163144
25,48,7126861994248854937,-1393218841626723689
25,48,3403718740450407546,1322795369890719490
25,48,3414629477428644449,464147594746193968
25,48,-8072683171309842406,-2684826090765708578
25,48,-5620077926419572808,3157178881275606043
25,48,-7832546889674049298,-155281316824677160
25,48,5336029308877781723,5634681960156672970
25,48,6852293722275247996,-8005335240800794163
25,48,-5617639684872433428,-9022124992060087714
25,48,-7855387450264172122,-6981689332115639204
25,48,-8832310676634483212,-43921292336055139
25,48,-2529384557256904775,-4071334271599981274
25,48,5226867872505931315,-7457834209424667952
25,48,2023505113797893285,5221089180895861041
25,48,-2906743845129325200,-3966714663520348364
25,48,961042313712832524,9212488118746940281
25,48,-6723561096097493919,9149882754212674526
25,48,1938830474491365879,8544750706022939995
25,48,-351962729752302163,-7345711585282021098
25,48,7534902002797729306,-4219442407285046549
25,48,-3448278646550329978,914917654091592383
25,48,5856164998028321718,740214742263143271
25,48,-3859366032171175124,-2710441877360765084
25,48,-1264706781131214603,-6054761153709397472
25,48,-7478286282783059375,-6017936759350167286
25,48,-4655739112982803724,-2599259668228037053
25,48,-7922483094626889804,8075716121659270715
25,48,131497027362384551,-2415949127385819460
25,48,-52116538877108765,5860060237151427015
25,48,-912469904836631826,6341638536325246854
25,48,1635516122866904617,-8557680467992127498
25,48,6480767903329722987,-6815942563133663625
25,48,5685370800837263890,3824604750419485002
25,48,-176767227824275058,7808958555781427427
25,48,1401043302931038648,7505630390122470483
25,48,176005587238946499,4665924660864492318
25,48,-3136980224632699100,2546695722293333039
25,48,-1339103347396603136,-8151838098497176741
25,48,-5409882760471276538,-7244977078737705326
25,48,7147175442644856802,384612704842851614
25,48,-8226789664513066860,6070253190997884602
25,48,-7243725266615947967,-3935764041170404562
25,48,-2074141452701905799,4019243750407324724
25,48,-1896996033791928457,4896554151891529447
25,48,1668024624597823490,-8673199837051450836
25,48,-4182156515659018319,-5718070236884723991
25,48,5086146231841967703,-4234786125260870359
25,48,923909651891867907,2958760059378637632
25,48,6452327631233136345,-7760977834873976862
25,48,-7348410975478904572,7394136971709189008
25,48,4559361291084719327,5325665035259957571
25,48,7940738642748114545,7887691956969945959
25,48,-6194564522392069365,2646824708036888328
25,48,-1379745358495938088,1636243376399148417
25,48,1111056827893763590,-5947997533007035285
25,48,-4056023271860605921,-3801067004576577407
25,48,-2074730861904778329,-5012538632815409318
25,48,3917590843827221935,-4810555553643112723
25,48,1497629586773528813,-1976913176931835286
25,48,-6010953299562045636,2446334336066370997
25,48,-5908167524355795722,3860121185664223256
25,48,6877644065792466811,1519636482287891671
25,48,-5080190719445494650,-1556930340402296710
25,48,-9068733035688105809,-5035196763153060831
25,48,7274939820025928731,9058961468411112421
25,48,-7457219004588979533,7064301335355602129
25,48,5686967326226986863,-1724380443008729007
25,48,5692299880695797068,4964034976317271302
25,48,8987019010816517002,2433496034786923697
25,48,-5376105741145547452,8748192399553929306
25,48,-1267504419688153006,8696749407699363699
25,48,-6010851605518770790,-5080201299462770108
25,48,3560867982083764001,3080102894053020704
25,48,-208018320301322940,-3834434193982062119
25,48,2792517310948069427,7335703615539363619
25,48,606735788368046713,838309630651842443
25,48,9146104405099507182,-7807867474553942594
25,48,-2146593030418063415,-783900249052230825
25,48,5481137576570635850,-906884228520760878
25,48,3637583255499419741,-3766073812903911848
25,48,-5729593946680882234,-5984941601905795981
25,48,6770749512910817683,1003902668856502527
25,48,-7290199520263767998,5430224881531180870
25,48,-6590706402034506680,-2343865080368403371
25,48,2731056253560691711,347551878996781387
25,48,4623176666266514930,1005696819531250311
25,48,-1176925314848089607,-2342992372305882005
25,48,-5614470566586575786,7697640243203865452
25,48,-4833015092841593216,-997989274017934504
25,48,-8223725609551237136,-4163857847012880912
25,48,116498617285209980,-1134445321643079418
25,48,-2778954736309602643,-8168945086290539594
25,48,2574042390771499852,-6710946725341903332
25,48,-8871464807121738054,-439066050918514069
25,48,-6447885691979142424,5346762470570851836
25,48,-312089275848322636,-9093887505145126836
25,48,8328903597534129228,6684918126270282138
25,48,-2216145578516398163,8933301734144555911
25,48,4312383563759664948,-3080089965659867914
25,48,-7069000943058556432,-573843626654180383
25,48,3645998419898735017,8981235489568482068
25,48,-7449248271950210365,306947555804942012
25,48,1676362829776142246,-3463350087973455209
25,48,8574665944226590493,-6759850546802565598
25,48,-3553341922373667523,-6189306756166237870
25,48,2361502720446985251,8373096918413559582
25,48,-1145791723697077358,-6981200736767705820
25,48,8285780736143169228,-8185629985355368454
25,48,627472759379648807,-6252038566963247116
25,48,252324489366697710,6702930153655090989
25,48,3802726500474736578,-4060396765253543061
25,48,-5855109830116370879,-1851075408315185416
25,48,-1873510258604993876,3068658786160314440
25,48,2403631360414833522,7249419299187796171
25,48,-8907792471582460010,-2458944397470669676
25,48,-6496286344745126533,5315252091476823376
25,48,6032710682206858993,5651139768410784068
25,48,6996197029643601427,-3556742139795186110
25,48,6473159639998567940,-3324056737730502681
25,48,-2374284831166055165,3517812933135883488
25,48,8785615607161925609,-4174992178981801885
25,48,5257626293747648976,3663452843072598061
25,48,3531827372879517553,-3801681979056651452
25,48,-1818103518468166331,6595723412271604450
25,48,2047630872851335814,-8764763066032462814
25,48,-6094515999026026621,3889710434897733976
25,48,-5524452975904384288,5051915059189731751
25,48,-6452992685534411254,8442942914850144568
25,48,-5214582694446864599,1324338280263141345
25,48,1771076939808293510,4848531366630741179
25,48,-1440442792504445555,-1585778420187527982
25,48,5701930463303284986,-3599907113154072774
25,48,-1576513505226581715,1365934454698809130
25,48,5334540164847652613,1819858624855605678
25,48,-2480425556866154632,-7446618971492652822
25,48,-987744033702988293,-7250022198202325788
25,48,-2187067524651342496,8413082099269820994
25,48,3714157394499190399,-8091307639046037590
25,48,2520138464083986378,75651842349313780
25,48,2682779881078735735,7274429388483863010
25,48,-1177737273203743367,7677951857320391767
25,48,-3063081711633303562,-8707273191621018313
25,48,-4750300391710416479,7370648957592322090
25,48,-7084637200407632446,-8279751681360203492
25,48,-1369309176211700620,-9066873679256081276
25,48,-3828080642444833037,6453754813426058954
25,48,4928622971707432666,-8511711609160160681
25,48,4985766129748733313,-4718950457139903371
25,48,-3982816103381360754,7522194920957165686
25,48,-7661483510945356067,-8786210592979751162
25,48,8686663103985344585,-2451559942211698530
25,48,5009383651299904048,-8765401851486840227
25,48,-8704223171342539398,8480976493913393210
25,48,-8082428226218966284,7394166003674446520
25,48,-7677766059880050669,191777246636842964
25,48,-8493298606900716942,-6305025902755738709
25,48,2227250044635491365,-2572363327334581282
25,48,-4613373010601633344,-5170899132302997104
25,48,-5207630551848676494,2838409321621328030
25,48,9085339299672815684,8813497714530532016
25,48,669700583155434039,-2755522058159830284
25,48,2890146135597021812,-3623740072204071841
25,48,-4976920481900782410,-3142334780536026134
25,48,-7664828099224749661,1805914686256871325
25,48,3787949365546018531,7359484581053910102
25,48,-8509825960826616650,3674751122564394948
25,48,5015605239862044367,-4260876887088709468
25,48,2531931327724165733,7928477326511424074
25,48,-999013208476496834,6217462198087720710
25,48,-7958687262280305875,5835261699505761204
25,48,-7199607595259922722,-5885028965794108287
25,48,7538774062333350441,-846973944588360187
25,48,7757166350272636077,-473672200955740185
25,48,-3920102785487283044,2912642030778565915
25,48,6907950975818010782,3752961869259328107
25,48,-1082813920307133771,-5474854835694252355
25,48,-7174497286592316926,8056342397332706499
25,48,1097217410988840688,8058193095254606752
25,48,-457161834451572254,-8187193108608794743
25,48,-9060282881919727752,844930163420875737
25,48,-8066650224330973430,4941814526265443431
25,48,-6693880224141317172,3577303697875730744
25,48,1414274563460288126,4336886439006508056
25,48,722416714045189930,7848774565791369228
25,48,-4063607155004698836,-3470424172165798823
25,48,6894802076705839374,-8521240998100241571
25,48,-4077737778133568331,8036620064976861977
25,48,4791736438432517672,-2085997112833803239
25,48,-1955830062962810229,-8077485495922370664
25,48,2172396669802837159,2924119184906965276
25,48,6386720294697588463,7148558068196905690
25,48,-5186038555347063627,3248822900417352267
25,48,3806776910439055937,8964508084108456988
25,48,-7601347086430628543,-5187745284370469447
25,48,-4007851606073659910,-7192109912915267223
25,48,5549966060618643158,1307487247497475354
25,48,5880783531987686791,3486628345134419512
25,48,8026494370899006807,3721093226574258416
25,48,6878186596372321060,791987689156299032
25,48,-6878866229986188817,3028983341442795224
25,48,-464133675868535270,8176089439634216826
25,48,2960226857152171591,-4364538953824639771
25,48,-1050120899944574467,-5051332532426479533
25,48,-1769432127115892626,4782752852158736489
25,48,-5002128711051734975,-1039942989898149375
25,48,-108307390376197223,5704510020905329077
25,48,219573384108083404,-7951633778732116417
25,48,6349013267397096682,-2987852170116741532
25,48,1325095667340292489,-2127503004595543429
25,48,-4524241332531470874,-5665207346395643482
25,48,-4431599198115630858,8345854466337457483
25,48,-7665335861407086347,-1185199716582908278
25,48,-5185204120354694753,-7797206601728797620
25,48,-2361715279033309726,8484774879600726886
25,48,1153403522295778630,-4638018360129640146
25,48,3143440680518678264,-4413953672699845316
25,48,-8877634058400029024,279948666655081711
25,48,-8909059602765624853,-1625614779707819569
25,48,8622459210447220939,6532723548872008209
25,48,3922992655030900896,3866252601872111547
25,48,-1960773052195420899,-559860152403792722
25,48,-3315428908805228053,-3557912054233967336
25,48,490568478562818685,-3918086121541790541
25,48,6226265328687969950,3317733570845871717
25,48,6242194834754959690,7992010322020523626
25,48,-1650453310577428511,-4713788244695783189
25,48,-1364052791782673236,2418379680243602904
25,48,-8782276404794312859,871155622374896836
25,48,-1280806926540083088,1113212770833030009
25,48,2268615317187442724,-7277157578087397629
25,48,9052106338718910250,1159222796159025060
25,48,-4793588215874416509,-4238838734509117701
25,48,-5062825936354384702,6511300651888490883
25,48,-2032493441142024413,1423763489846681790
25,48,1621511437996181508,-621164382480692338
25,48,-8933575451526615779,-8255772794613051762
25,48,-8175865129873339101,6755109802306101599
25,48,5263194020500380611,-6332655526679555596
25,48,1761545683675038421,-6870126479206033855
25,48,2836461028377947605,-4298627696611081935
25,48,-7699362298611104914,-8615860036828573623
25,48,1606589642005718107,-4593422786710469103
25,48,8619765576627623839,7445798128533978291
25,48,8728000429419944287,1708941598339970453
25,48,3898070143960646019,4043067020580124746
25,48,-5472960200725571264,605265652364844316
25,48,-199993114495192237,1547348249259188316
25,48,-7836188049972146622,4968621311153520989
25,48,-4634029411677679959,6139677480447638198
25,48,7384924958752914212,4862415541103547003
25,48,5109032537071000289,-7526569276687498215
25,48,207439363581667984,8571991834109177668
25,48,3833353531557581502,2877976814520627818
25,48,-4770107302489443940,-8051450410083294939
25,48,4318454044311167164,-7450295269106536183
25,48,2533278971024982311,4943817039586446860
25,48,-1123090583247623191,-356596638182930338
25,48,4275071782384172874,-3069245671755569672
25,48,2780118387906759667,-1261280639778447843
25,48,-5984523848687145479,-507487828799476119
25,48,3308396964646589786,9111148786929358322
25,48,7044220279772587448,-90504507112979742
25,48,7624602382885349746,7910570516886193278
25,48,-6080236688176494464,-4639183111394953600
25,48,-4418036519867588564,1651933690027627384
25,48,4228445272662510489,-2438219444345613451
25,48,-4165850651745437003,5334699168265623037
25,48,8586880798335242578,-6553104336402861903
