n,m,proc_seed,g_seed
401,960,-2879645792663155416,4988720772812952876
401,960,8222241467984207113,-8126188629008804999
401,960,-6369168812314306911,-6477617162884429649
401,960,-7337658360884181437,311452480524350715
401,960,-5647174880289922295,-7258779088604876957
401,960,-1591157065475639111,-16116750808943826
401,960,-5531909705015892417,8111011851805037610
401,960,2753559448634168950,8461711059937113140
401,960,549292478485815990,-4270739868074368458
401,960,-2217882367325758851,738277770297409276
401,960,7992141383444398849,-6726564377839091074
401,960,-7052474910517254489,6315469880984470282
401,960,6497863904567035082,1856906529293277584
401,960,2530191729662336343,8528433076690501367
401,960,-8172173984968446790,-7615805208058525668
401,960,-4993599240277559762,-5745596280741924879
401,960,-7749375016534890653,-4681568785202111552
401,960,6615924080764874488,-7891442931964724193
401,960,8570962983029856288,-2967090964187225563
401,960,-3648842500911193565,7161994945135623083
401,960,-3494887850660952538,5109473826517579471
401,960,5256708510183082711,6513750792868241352
401,960,619432778479842378,-1429051491859305545
401,960,1816572603434041848,2970604218819312888
401,960,6534895990249597030,-9044717004539129360
401,960,-4774280638488266419,-8620565554152391279
401,960,-7652439875215785704,3660806723274989399
401,960,-4831705335801010023,6039801458794276800
401,960,-6977513099776651001,6934977314095548890
401,960,6382006084429492074,4948046827700016135
401,960,-2211425289572947695,-2236024209362968764
401,960,5813945729048304799,-132883955754135542
401,960,-6125612883981559717,-2050980832089009352
401,960,-6413715228792894694,-6816864744742049713
401,960,5573760051197990653,-7058587764399369396
401,960,4626714554952864956,2058881467722473883
401,960,-1889586950532993345,2299880271913870657
401,960,6751931133005710807,8494348852114486767
401,960,-5829192930279333016,7454738502485274980
401,960,-5678067488197297439,-2817134910502383165
401,960,-4475263332142336239,-5753446983782510374
401,960,4386197287119808276,1558861051019663327
401,960,1108357384662587651,-8230914922702100172
401,960,2026883128618236144,7588391288127581525
401,960,2188403858266929696,-4877232935488602619
401,960,-3117253692291898751,3882732373725501647
401,960,2397360865793939206,662506131590855750
401,960,6451224099118802231,-6241064718147467709
401,960,6890436496642634,6091195122780187391
401,960,8505458626691292356,-4932086163401536992
401,960,-5164621515426591865,7765035924414604847
401,960,-1699422158800486320,-898149667942754064
401,960,-9145708156953611408,-1443481311905120834
401,960,7142244944793485796,5021706021197658049
401,960,-3772214064508673407,1688936600187529466
401,960,4554360680866936959,-10543562806578301
401,960,-2148334347254109551,289031823307165182
401,960,-7884340399506007124,-3350258353881227348
401,960,7164270373625569169,606696081530099728
401,960,6754510553202995388,-7752422367860767569
401,960,-6860490016630010068,-1257816730032322759
401,960,3025134136916938908,9185668215453619818
401,960,-7807656053097796384,-3175829736157666938
401,960,-6290085514423830272,-2306913005814557056
401,960,5504200611672531608,7236884455969787238
401,960,2643253838290388848,5143490724866025905
401,960,4441408048681409892,-3638552554497649167
401,960,243381933349498394,-5089454479265470313
401,960,259368653478316296,-135701341197892808
401,960,8110211952782586608,-1192421475790028278
401,960,-3835506869770022005,-8118166567517159587
401,960,4559953493717639728,-5500241087240838185
401,960,763115857913847310,-3803908099248115473
401,960,-4617851682358732468,51643821091063559
401,960,4379386059549744562,-3775534514114417659
401,960,-5831050204637618835,7357091509403169387
401,960,9036480813149835752,-6772570454954211235
401,960,8773976757143555800,-7970017752121547294
401,960,-5384046819310592270,7845485355755637571
401,960,8903183105364392767,321702514137254551
401,960,-7934750835327144861,-2310737283863076472
401,960,1589190392108967922,-6980570105788081815
401,960,-5331107246025349708,-6342591944041427725
401,960,-38934502066458195,-5722099974006536951
401,960,-2989396205352148800,-4309647795257200346
401,960,5164732944225020571,-6522759935194134292
401,960,8147622699938814056,-6797220849132111650
401,960,-8065927221829793414,7541136843713719765
401,960,619311042737458761,8827997312808748411
401,960,6926113343565222625,-1411097567380660290
401,960,-5091189483979763741,-8998019708476361374
401,960,2398988446326498971,-4549590441474123299
401,960,4685341748587020972,-8244843206906311098
401,960,4223178384530028287,-3819406214266385236
401,960,6391536002658502418,-4976873692235617540
401,960,209750206019805305,4361223684624918037
401,960,8344287534196686655,-4977275446392690927
401,960,-8604974929398285883,356145424414860152
401,960,6108628516277641595,-3026935242516972700
401,960,-4092158039169579625,2304016562164403822
401,960,-7731803069322390983,3210056895071985421
401,960,-284102737596885166,-967195970861234519
401,960,-8509254961697867148,4302219671046026752
401,960,-6279846607056469207,2895013880139935097
401,960,3226392498302662327,3627153334906955553
401,960,7229972028274794405,9131253908865391638
401,960,3317138322777372800,1279616979612728624
401,960,-5367511543992975087,-1275040284676012277
401,960,-8515550171499428496,2160320624539492699
401,960,8062522375974543896,-3556296452213023459
401,960,2727822345913871372,-3931133551679451170
401,960,1092822018052697815,2946866779342981147
401,960,8903060325081377696,-8591901219600832070
401,960,2437950302515998704,4298131811138145112
401,960,4876875624281510430,-7083559416662329049
401,960,-5205124375016052468,-2905888089910243750
401,960,-1130177329304441390,5389832568259863653
401,960,1134320600553508319,3494547597101693435
401,960,-1358561718280573748,-9092492657207925096
401,960,-8077412316539877670,6154064189839554600
401,960,5075312023538727089,5168419149276038401
401,960,-2537908067962390378,-8333888335323120201
401,960,-3292486344853421652,-5350800944321763740
401,960,4450944264462369958,-7323106208830905607
401,960,796734499487656084,-3987335536681585842
401,960,8263082651873338792,-5092722586017831836
401,960,4092921529932179154,-6629156096194011957
401,960,-4470538018900608879,-4461848168960932257
401,960,585233011233854978,-6607379890933104571
401,960,-2465298156350972985,8768705522150399051
401,960,6162768530107083373,-6960685955780931254
401,960,-2656162377740674329,2576077822071519980
401,960,2559525591306626988,4687222403322104688
401,960,-6487037009060035075,-477755632973408600
401,960,1728657704337116941,6422520242155648519
401,960,-8518989724835780710,-2002639081272299095
401,960,-1969030707731124769,3899355900807982760
401,960,7019671433983984341,6468415770971100412
401,960,2264394787875059634,8988891225948269478
401,960,2645885156093051014,-4289761663487560101
401,960,1340214285297737040,3337850122686536011
401,960,1478809080837119057,-5412722729255221777
401,960,-6504228208882415455,-6052456156125679276
401,960,-3253546047863945455,-1552703537532683861
401,960,6061229806336262014,1773708232947514143
401,960,-7282821767936741455,7053850606705372458
401,960,2385207328765727521,6651192458636236599
401,960,-1296230682645443946,7437072881261916014
401,960,-6796335091627967307,-8866740596078152978
401,960,-5703475454993510599,-3487718220453972334
401,960,-1164158220980151681,-171617611687675508
401,960,-6992566414615181198,-1713898546547826474
401,960,9194281205450104774,8778298565780597039
401,960,-873863889301454700,1291995929795906124
401,960,-3667071971857229216,-7692526104926460083
401,960,-1708114309032599491,-7741445603749186545
401,960,-9073123675309345017,-5386518973338923322
401,960,7179203741177735432,-4976767508232016650
401,960,3990901578524923709,4348457035319079198
401,960,2801066964557147099,2621849760763595868
401,960,8909229244159297538,462773906258622785
401,960,5795242742557411692,1897768466524156563
401,960,228760921011065357,-7048525073967772258
401,960,4327685331767821136,5155055994685488621
401,960,-5561542579924865238,577957917000312063
401,960,1323097748008444057,-1535591603172920440
401,960,-5244573081049108768,7216698655862328779
401,960,821048500504384522,2870371274418609865
401,960,-4997283299615152032,-2265079504480729085
401,960,1288549308600989909,1202382666882861996
401,960,3100355354503975592,8671269335983311577
401,960,1718676356556877057,2745464201116942800
401,960,-6768217013758880196,-3169748242260377041
401,960,-3672517766885617961,-8614085276708092967
401,960,-8712929078464794821,-5138513771846920790
401,960,-3048722729011027546,-6154676741357262051
401,960,8361351442312149613,-7294986012324413650
401,960,3177885468273662180,4332697098109426418
401,960,-8698884534430462669,8536526819764844373
401,960,2534770537958382450,8630137598506473857
401,960,-5608160337653978290,-8706586100151248793
401,960,-6919280484669057646,7532310800788285260
401,960,5177142773348139699,-2804309785470198331
401,960,3469476196908001215,6705094629903945673
401,960,-3824707139904402891,9041043215912966069
401,960,6020148404598639130,-5055969020707854251
401,960,-5925175930121830279,-7562620589322608927
401,960,-1172777816826905678,-8528763352875239802
401,960,-7168457661132423597,-8540960624605522785
401,960,-887492132328286814,7787841709387050117
401,960,-4428828347951220661,-5209957392253758840
401,960,-862030081418948087,-4031039383456904044
401,960,-3763328822944462366,6510404998093587625
401,960,8772677871080335828,8308472026193798219
401,960,-5661742657035377232,-8629897071300970356
401,960,1474115517899055610,-5148872695210396018
401,960,5673292245123219781,7035615881272067094
401,960,-2382334268999961850,-5648557095792103152
401,960,-8159000030452332655,1923192113536820463
401,960,-262016398136701733,-3354839762880228834
401,960,8448139604452959131,-2671279316729577352
401,960,4491926459205334739,-8473435649845767632
401,960,-6671224596124821078,5540348488206805806
401,960,7093551424679942823,-7213021481488198484
401,960,7413073860898519941,-3503513323154610236
401,960,1006448357366856863,-5487938824974795402
401,960,7544821072407769942,-4680040141553533134
401,960,5433079832179508944,-7968691862418559731
401,960,-6787403566534367070,4697636436026000648
401,960,-5829715310674714775,-7951155396510633793
401,960,2576616961480203239,-453192356528675224
401,960,-2835712803571801687,-6087073983294052808
401,960,-6895336522427154680,4474073405805232638
401,960,8888216241464322763,6641983073322535561
401,960,-5468230762784452876,4777395628367099814
401,960,-8642895598784467997,-967870630625791455
401,960,-7762425661036093805,6077925920241476875
401,960,-2204622667899114419,-9220105886347812362
401,960,1587235897955561978,112742915883548522
401,960,-1443670787404831983,-2304552124700363749
401,960,-6566472828600436534,-4985505855888958234
401,960,1315742489957421363,-106500823377483319
401,960,2214179275033989382,4656912775122523142
401,960,-4190414765188028697,1886925868572548640
401,960,7199779784835791526,-1240219102254302153
401,960,-8470790345580664361,-643586388869387482
401,960,-169661400111739171,-7034606814847560938
401,960,1791449203733146681,-3786262604625896645
401,960,-5457854781419519066,-8389680840924230629
401,960,2016445297419474634,-1659915274424817644
401,960,-8175306086527907711,-3337935774776926406
401,960,-7513128474727158777,-2569066391936183520
401,960,3270425225432849605,5135015328226263075
401,960,6968393900296729152,-8622191270461351624
401,960,1008857602554825454,2872663374947418197
401,960,-175601398906656403,-8060793494285667987
401,960,-8427808329776703996,1258156973740142240
401,960,220000261101758733,-320580781138116011
401,960,1804023802732400291,6588152135620407829
401,960,5413951674932938333,5416006173042439406
401,960,-2098883782521004395,-1344315480058486600
401,960,-600007556401653686,2593493409266286854
401,960,96393020575573652,-5957380955148166963
401,960,858735133814486879,7903527769940152089
401,960,3610187523795738747,-7247807514617096344
401,960,-1597384469112761354,5518141517724299588
401,960,-6741017410182104413,-5265438117802167353
401,960,-6442781681673932598,3161129656289216313
401,960,-6901052244053390508,5621963345089866712
401,960,7807100717054187923,-8589867539309811206
401,960,-9173478643222120749,8791409031706254269
401,960,-3668969497276965674,224327351620017255
401,960,-9090738729072508607,-9066805488681199879
401,960,-952610171668452534,-3336314013342934683
401,960,-2861113727773113880,-8351662112687062960
401,960,-5800226128100809208,3488343618158016267
401,960,2519768118705654026,-1446699757279887844
401,960,-1426083944687727434,3566222988919768285
401,960,5002139827972077310,-8932493095616527068
401,960,-2345743590008921581,-96544669645321980
401,960,5806264978508607430,2538296335700475834
401,960,-375835073257304770,-6673408361543536012
401,960,1469754906669670391,-6151815238043738037
401,960,2566323950451380435,7209382107740905187
401,960,1747036599451518733,-2018773017575984041
401,960,1038018498377001579,3241701534039350352
401,960,-6927329653558482740,-1432648274079656523
401,960,4000960472917391462,-1494868389507937939
401,960,5707029812537594963,2081367375778014488
401,960,-8921214475374248034,-8354923264229079551
401,960,723246294806756091,1516661740920786076
401,960,2790657182134804828,-3555916603619670791
401,960,-5212034512310842040,360034600915847570
401,960,-7577660833611711833,-698007122404235567
401,960,-7994792439088196555,-3314428877138271777
401,960,-7806550908593739879,-3874436615725258826
401,960,1916980688769402921,291379868561201978
401,960,-6052789777687797374,-1080752081160825630
401,960,-530135488890435295,2266133041936157414
401,960,2580143493392032298,-8169789650701992338
401,960,-3917677834331161096,-2408163125420473848
401,960,709123504847473049,8589544100343322809
401,960,-2573969578435665507,-3355996725030864345
401,960,-8671586903196762824,6675214033427789127
401,960,-949328788253244828,-6132980075277518482
401,960,-8802991304746422678,-465703407696141547
401,960,8894143115988303604,-3086143381590412935
401,960,3578224741103009149,-9023788457861073634
401,960,-5807330874663647663,2365042307272947239
401,960,5593582623438893475,4724830103197659894
401,960,-4822200089699402859,-1992150669331530306
401,960,-4169916543516260829,8384000584341638065
401,960,722755874230422509,-6179035428351843853
401,960,3393477775013854757,-4377089297057403942
401,960,6769066251017672340,1840436337094652966
401,960,-4094454439487691299,8726427289635404541
401,960,7567729760370825400,3870802929119563483
401,960,-779110283044548376,-2515658014329215435
401,960,6922187250376088322,-9169664340556181394
401,960,-5234472947838185391,-2280756497504687363
401,960,1064961904478746155,-8450729310800207357
401,960,512391442593390787,3008400409617240601
401,960,4092002922651860532,5194051192103523530
401,960,-1903937286675828249,1492882694791151221
401,960,-6149698848542597631,-6992862849778182647
401,960,1778922496935225519,-3165636497067291129
401,960,3681491251362160065,2122120341386115500
401,960,2552642785772098492,-4682672368030549056
401,960,3766640788070047886,5069966063393085152
401,960,-7048288257883496111,8312730545379310255
401,960,2485827514046739220,-8406693259057963885
401,960,-6646542583546774374,1982563943539207476
401,960,-3028477031721497652,3059573942459747948
401,960,-7646106115289259746,5323749771580793898
401,960,-6367833714248410895,8614951463705701091
401,960,6934168815379271372,-7203436241097257270
401,960,5111318595582555271,3449718857382591896
401,960,-8876482224882248864,-1284805662218061227
401,960,-3164858388639945071,8909570180351289053
401,960,2573523705479926944,-1932792690974332475
401,960,8331364879651395921,3340246098693737787
401,960,6375051642023014152,2751966422006050178
401,960,8711170746965085111,-5398687780578681547
401,960,-5438616673548682295,-8667053794868821828
401,960,5940847789912582698,-1428310152913728429
401,960,96171152074826325,7964426977045218337
401,960,2167697409957252493,1782317117577007032
401,960,-5022042114834448643,7089011386706194843
401,960,-7849531816997290343,-447026905098006711
401,960,1869372264599232647,-8323324697960919820
401,960,-8449644670961653941,4458546244925445776
401,960,-338170669680276980,5024044776952147165
401,960,-8129467254159572130,7302848292165926369
401,960,4118380212103772558,-907293951491544637
401,960,-66031867610615818,-2993464051017460378
401,960,3740618920590279553,-5315001973423333392
401,960,-647705623521282240,5315212231113386226
401,960,-5210528439250131755,5805509558604289850
401,960,4276257888964599905,-8386514029116332828
401,960,7325320366512925331,-8934327720441162874
401,960,7439394703108505063,-9131143753932246494
401,960,-2900378031104015670,9048411535435696897
401,960,4895452710855391857,-5090271221198155200
401,960,2060134758625238894,1461357223973397537
401,960,-5462275479578974265,630574750230065158
401,960,-2755346776274955877,-1803436552010994103
401,960,-2311757032017543054,-768581316207664725
401,960,-6079359897878518417,-6779567820666498191
401,960,-6968235059537423351,2176707749683582628
401,960,-3302897545699769796,-5663265679680914554
401,960,4406514349046264766,-601944195249424648
401,960,-376114863484591047,6688986258298972150
401,960,5712654638290551608,-5216221735078625320
401,960,-2874332282742253967,6640557699091565235
401,960,-1060897805351433389,2767664410373943295
401,960,-7487466569356342626,-8636920315686331907
401,960,6403243373856341150,5462194375160045429
401,960,-2925665066021135994,1119296498039659702
401,960,-7523975450728366883,-1367117470076233285
401,960,6923525703702641688,3163781390119406065
401,960,7498408696893959798,-837409824985313291
401,960,2858971615459764193,4669636847137051572
401,960,-3030741830372926151,-2000322565041447969
401,960,-4927493691804101721,-2556132067599060932
401,960,-1488408189424122880,840215388479442678
401,960,-3316070436094419934,4236094007462906450
401,960,8349449984207227650,-1685700707243517106
401,960,8440333866575119519,6615856750727685901
401,960,478553256736633846,1982241827670314977
401,960,-5110385993463157515,-3547988217374569684
401,960,-5014626778877765825,7554660695110702580
401,960,-1617149691295641365,-345199075072492231
401,960,-7652050886491493425,-3431605162223910182
401,960,-1283897828171465368,4224017851748271632
401,960,7407859614220470648,-8618070276373115450
401,960,8903648338200647792,2290012161276116345
401,960,-3821697337539309116,8323469407952093143
401,960,8737257231682595623,-5673475602073012790
401,960,-5916457541440475864,-342067135171278586
401,960,-1356778522201801760,-158722634515977600
401,960,1611937555459233726,3376055545490810909
401,960,6547027493380859294,-5197363075805135308
401,960,5766070271672495434,5885831964241939117
401,960,6492508795774340492,-294631571670987450
401,960,-787072343476506881,9013916733683263954
401,960,4096739020726999310,5858584982190637901
401,960,4872921252202732547,-4147840720688300621
401,960,6994039588329403604,105175393680501026
401,960,5487705569391501836,-8801738814342490743
401,960,-5629565658589577568,4635945141547707236
401,960,-7127377917981601403,-9152868809660388676
401,960,-4564918298515228634,322918046998308200
401,960,7190073125456595240,7631379594914707982
401,960,-7674737937587413583,2503679632570012303
401,960,2880469736125743837,4377645510051080463
401,960,6939921206425467265,5206423862365774150
401,960,9116730800631887982,-6699527865119161260
401,960,-6528889918476599769,-5778211962192966280
401,960,-8063799056135915331,-6303821937999336216
401,960,2706316174303878207,2470446577088073273
401,960,6586654569071410470,4294033233093777569
401,960,-7495674002809537807,-655683824855892026
401,960,-6404831946525783281,8823714027212465274
401,960,-4615243238128829648,-4434550016412422984
401,960,4944642357590773886,-185628611690078318
401,960,8254257868214702309,-7148372969580216279
401,960,-1582716574173434940,89057171575199123
401,960,228169580540984847,-6936121159410919064
401,960,7753630322353729645,4892605742835690958
401,960,-4673624940888274811,2058237951440882070
401,960,-7450121249698456100,911752712924649003
401,960,4985100037982911099,-2507841009572379440
401,960,8918930340039445942,9072555079488465375
401,960,9064661648760101053,-4663061177998101643
401,960,-1772846152402204891,7335488121916464420
401,960,-7982626631706235183,-728987933519605884
401,960,2416885653008465274,-7702023092936496827
401,960,-5827249196143961388,-7711539532960936154
401,960,8047395802959569572,694507535818287197
401,960,-6200792895454015358,-4208151805384646625
401,960,-1444214341006859139,7501301633725234131
401,960,3600502610411452705,2863625697524000405
401,960,-701166933057589172,3432597651583945480
401,960,5917465490451686437,9182612461310004489
401,960,3541190123511673314,7812342802007696734
401,960,3325107341197598393,7780831207080077298
401,960,8014276254085920879,7077836635107507905
401,960,6457485976150459160,6121929185819780407
401,960,-7683983463867041552,3707851616861451747
401,960,-676003553445456751,188544206900790329
401,960,-5324091962706210242,-5373672569562550517
401,960,4918953200038023514,-7673829487217106838
401,960,-2833206762068713201,2886836791449970857
401,960,7128440367813515166,5576620805679917285
401,960,-1450742362061850918,3401263904884738414
401,960,7405163652779481663,-6470401872765372133
401,960,-3134214149412166009,2890851393040800611
401,960,-3626201428806884409,-2134074088951696517
401,960,-7644521166254090737,-4991353583199576816
401,960,-5602181952387735101,-4450127966698278532
401,960,1918084260354315595,1534809174503836593
401,960,-7249397115166272995,-5239542107116018012
401,960,29508963491045828,3560034112533111184
401,960,7823397069231007590,-1870242393066344216
401,960,8748257412452429568,-4596269028300582640
401,960,6646673416089028027,-7735504443851985679
401,960,6886531367883161114,8035758756755319111
401,960,-8406478762251416608,6702729568294815913
401,960,7989016341296520254,-2177222250907721847
401,960,-4360419946795030965,-6684953477104957490
401,960,-5042742158323625730,-3911090030244804661
401,960,2986965613347459715,8122525443210263402
401,960,3712687480145407428,2168850562493206418
401,960,-2505353939603640708,1309408643907526222
401,960,-7627897866529818009,976594509482402595
401,960,8765630585012339212,2013568157072876727
401,960,-2418584883277079636,-5534004454320509990
401,960,2528239291927435350,-5910078339830818908
401,960,8163320839869900309,4228124217433991926
401,960,-8127869872377683759,8278302275943163511
401,960,-3191882738171852948,474128513706248845
401,960,2676041007734587171,-1432311646214215283
401,960,-1739286976571925797,-913574454620840669
401,960,6622622344053546781,9067670460929818418
401,960,-1576601611592593746,-2696461935757821153
401,960,3832106000251637937,-7732933684132919729
401,960,3199231160393434312,-2975072727704312475
401,960,3959590698486084306,7676897438013190711
401,960,6808586905627358898,-4619711240703260635
401,960,3274137238607259979,-8656304420013929861
401,960,6465972118517387509,8836668930180416681
401,960,8029261214008909859,-3551944873572011919
401,960,-5913755999411538948,-3254745315182414328
401,960,-7547434260524396455,-884606454679985554
401,960,-7355400810099693765,2861012852603107666
401,960,5457244787994055046,-2686454811361556744
401,960,6949660026367463393,-1320102128129607076
401,960,4460889850877758748,7648892510976304143
401,960,3047641141439284075,2526043243451501720
401,960,7545986342293881162,5874798829916726436
401,960,-8124340808015243778,3633594398791150546
401,960,232344430888451877,9059843410685106897
401,960,4586713382947349829,-1935223080763664540
401,960,-3745409239990378526,3863736752919138865
401,960,-3881450875154272921,-8677420665957615588
401,960,5765241238296213440,-1726069918563023165
401,960,-19190271316714630,2302742673318848314
401,960,7961611311814629588,-4946709765371852502
401,960,-1496452573783506175,4427890677394630811
401,960,300719976415816810,-401382250293319034
401,960,33018399439777073,-7101294222341976819
401,960,-8332972646795140505,-2038285239697558133
401,960,-4512918390618821319,-7332976567211402371
401,960,3285535666771898420,-8581024841053696390
401,960,-6246362545970446288,2998887011254857164
401,960,-6776998762356346171,6692603197099453245
401,960,-7905432990489388900,-1655712701303512431
401,960,-9120356085819175063,8395466530029248539
401,960,-2195782605765936303,1803348849128840395
401,960,7421712864435197383,-4983166203158525907
401,960,-5460510591288464432,-1741969852524458027
401,960,2148029499626863742,3494413492083480451
401,960,4871686288965802665,-6943989611260290768
401,960,6077939993587467147,-5100645639582650220
401,960,-7919171781591824874,-3562509504536081002
401,960,1869288279661309927,3301169344950062583
401,960,-2529606520420101143,-1035778532337023088
401,960,9058020612657265999,-8488574545185007811
401,960,-4620935296237292067,8864558103533420283
401,960,637940333038902645,8536203604528480248
401,960,378177363228094165,-5099900897961912340
401,960,-2322425126376476032,-5678485234978019151
401,960,-1303579413533928153,8729624936271668550
401,960,4033489345877612588,593688761164233731
401,960,-3029121710055867559,-3962819992587546012
